rank,cx,cy,score,angle,flip,scale,od,bucket,matched_ann_id,matched_category,file_name,condition
21,6001.0,4421.0,7.128133,0.0,False,1.0,0.196476012468338,human_correct_label,22474,1,459.tiff,default_51
22,295.0,3922.0,7.216189,0.0,False,1.0,0.19628269970417023,human_correct_label,22431,1,459.tiff,default_51
23,2194.0,144.0,6.982482,0.0,False,1.0,0.19610916078090668,human_correct_label,22325,1,459.tiff,default_51
24,2795.0,4371.0,8.033293,0.0,False,1.0,0.19610728323459625,human_correct_label,22446,1,459.tiff,default_51
25,968.0,430.0,9.0902815,0.0,False,1.0,0.19574016332626343,human_correct_label,22311,1,459.tiff,default_51
26,262.0,2856.0,6.531532,0.0,False,1.0,0.19485609233379364,human_correct_label,22400,1,459.tiff,default_51
27,4952.0,4469.0,7.1327677,0.0,False,1.0,0.19428172707557678,human_correct_label,22466,1,459.tiff,default_51
28,4231.0,908.0,6.5508504,0.0,False,1.0,0.19356726109981537,human_correct_label,22333,1,459.tiff,default_51
29,6420.0,418.0,6.6796055,0.0,False,1.0,0.19314739108085632,human_rejected_label,22349,2,459.tiff,default_51
0,505.0,1424.0,3.5263767,0.0,False,1.0,0.21673360466957092,human_correct_label,22355,1,459.tiff,gray_bbox
1,1256.0,330.0,3.901329,0.0,False,1.0,0.2160157710313797,human_rejected_label,22312,2,459.tiff,gray_bbox
2,1835.0,3781.0,3.92173,0.0,False,1.0,0.21428029239177704,human_correct_label,22442,1,459.tiff,gray_bbox
3,1875.0,3441.0,3.2478132,0.0,False,1.0,0.2070946991443634,human_correct_label,22407,1,459.tiff,gray_bbox
4,514.0,642.0,3.1245465,0.0,False,1.0,0.20638370513916016,human_correct_label,22305,1,459.tiff,gray_bbox
5,121.0,2504.0,3.890552,0.0,False,1.0,0.20605461299419403,human_correct_label,22380,1,459.tiff,gray_bbox
6,2379.0,1063.0,3.410993,0.0,False,1.0,0.20575016736984253,human_correct_label,22328,1,459.tiff,gray_bbox
7,5130.0,1907.0,4.8372955,0.0,False,1.0,0.20524461567401886,human_correct_label,22375,1,459.tiff,gray_bbox
8,3542.0,1401.0,3.315131,0.0,False,1.0,0.20426048338413239,human_correct_label,22364,1,459.tiff,gray_bbox
9,301.0,910.0,3.5099094,0.0,False,1.0,0.2038511335849762,human_correct_label,22310,1,459.tiff,gray_bbox
10,4049.0,2269.0,3.6787908,0.0,False,1.0,0.2031629979610443,human_correct_label,22391,1,459.tiff,gray_bbox
11,1150.0,3781.0,3.7817771,0.0,False,1.0,0.20245639979839325,human_correct_label,22436,1,459.tiff,gray_bbox
12,4739.0,2559.0,3.5390646,0.0,False,1.0,0.2008836567401886,human_correct_label,22395,1,459.tiff,gray_bbox
13,3653.0,1133.0,4.0161567,0.0,False,1.0,0.2002582550048828,human_correct_label,22366,1,459.tiff,gray_bbox
14,437.0,3181.0,3.067568,0.0,False,1.0,0.19969606399536133,human_correct_label,22402,1,459.tiff,gray_bbox
15,4837.0,4857.0,3.1361384,0.0,False,1.0,0.19953270256519318,non_human_findings,-1,0,459.tiff,gray_bbox
16,1776.0,130.0,4.199679,0.0,False,1.0,0.19952474534511566,human_rejected_label,22492,2,459.tiff,gray_bbox
17,305.0,2774.0,3.5289233,0.0,False,1.0,0.1968282014131546,human_correct_label,22401,1,459.tiff,gray_bbox
18,1271.0,4893.0,3.3512368,0.0,False,1.0,0.1968037337064743,human_correct_label,22482,1,459.tiff,gray_bbox
19,292.0,3923.0,3.518393,0.0,False,1.0,0.19631531834602356,human_correct_label,22431,1,459.tiff,gray_bbox
20,2188.0,143.0,3.2511914,0.0,False,1.0,0.19610917568206787,human_correct_label,22325,1,459.tiff,gray_bbox
21,2792.0,4370.0,3.460732,0.0,False,1.0,0.19610728323459625,human_correct_label,22446,1,459.tiff,gray_bbox
22,3704.0,3819.0,3.3705628,0.0,False,1.0,0.19590476155281067,human_rejected_label,22451,2,459.tiff,gray_bbox
23,965.0,430.0,3.953049,0.0,False,1.0,0.19574016332626343,human_correct_label,22311,1,459.tiff,gray_bbox
24,260.0,2855.0,3.7550952,0.0,False,1.0,0.19511355459690094,human_correct_label,22400,1,459.tiff,gray_bbox
25,4950.0,4467.0,3.5237947,0.0,False,1.0,0.19428174197673798,human_correct_label,22466,1,459.tiff,gray_bbox
26,4230.0,907.0,3.113185,0.0,False,1.0,0.19356726109981537,human_correct_label,22333,1,459.tiff,gray_bbox
27,6418.0,416.0,3.3744555,0.0,False,1.0,0.19314739108085632,human_rejected_label,22349,2,459.tiff,gray_bbox
28,4250.0,608.0,3.5359225,0.0,False,1.0,0.1923372447490692,human_correct_label,22331,1,459.tiff,gray_bbox
29,5682.0,1291.0,3.148481,0.0,False,1.0,0.19233013689517975,human_correct_label,22371,1,459.tiff,gray_bbox
0,506.0,1424.0,2.7869225,0.0,False,1.0,0.21673360466957092,human_correct_label,22355,1,459.tiff,hem_bbox
1,1257.0,330.0,3.3253756,0.0,False,1.0,0.2160157710313797,human_rejected_label,22312,2,459.tiff,hem_bbox
2,1836.0,3781.0,3.0942392,0.0,False,1.0,0.21428027749061584,human_correct_label,22442,1,459.tiff,hem_bbox
3,1876.0,3441.0,2.5365195,0.0,False,1.0,0.2070946991443634,human_correct_label,22407,1,459.tiff,hem_bbox
4,122.0,2504.0,2.9866161,0.0,False,1.0,0.20605459809303284,human_correct_label,22380,1,459.tiff,hem_bbox
5,2380.0,1064.0,2.5476341,0.0,False,1.0,0.20575018227100372,human_correct_label,22328,1,459.tiff,hem_bbox
6,5131.0,1907.0,3.8976874,0.0,False,1.0,0.20524461567401886,human_correct_label,22375,1,459.tiff,hem_bbox
7,3543.0,1401.0,2.544349,0.0,False,1.0,0.20426048338413239,human_correct_label,22364,1,459.tiff,hem_bbox
8,302.0,910.0,2.8443382,0.0,False,1.0,0.2038511335849762,human_correct_label,22310,1,459.tiff,hem_bbox
9,4050.0,2269.0,2.7494264,0.0,False,1.0,0.2031629979610443,human_correct_label,22391,1,459.tiff,hem_bbox
10,1151.0,3781.0,2.9002092,0.0,False,1.0,0.20245639979839325,human_correct_label,22436,1,459.tiff,hem_bbox
11,4740.0,2559.0,2.8421931,0.0,False,1.0,0.2008836567401886,human_correct_label,22395,1,459.tiff,hem_bbox
12,3654.0,1133.0,3.1829824,0.0,False,1.0,0.2002582550048828,human_correct_label,22366,1,459.tiff,hem_bbox
13,4838.0,4858.0,2.5318289,0.0,False,1.0,0.19953270256519318,non_human_findings,-1,0,459.tiff,hem_bbox
14,1777.0,130.0,3.4024508,0.0,False,1.0,0.19952473044395447,human_rejected_label,22492,2,459.tiff,hem_bbox
15,306.0,2774.0,2.7654228,0.0,False,1.0,0.1968282014131546,human_correct_label,22401,1,459.tiff,hem_bbox
16,1271.0,4892.0,2.7924151,0.0,False,1.0,0.1968037188053131,human_correct_label,22482,1,459.tiff,hem_bbox
17,293.0,3922.0,2.7055504,0.0,False,1.0,0.19628269970417023,human_correct_label,22431,1,459.tiff,hem_bbox
18,2189.0,143.0,2.5202096,0.0,False,1.0,0.19610916078090668,human_correct_label,22325,1,459.tiff,hem_bbox
19,2792.0,4369.0,2.7137923,0.0,False,1.0,0.19610725343227386,human_correct_label,22446,1,459.tiff,hem_bbox
20,965.0,430.0,2.924588,0.0,False,1.0,0.19574016332626343,human_correct_label,22311,1,459.tiff,hem_bbox
21,3705.0,3818.0,2.7794273,0.0,False,1.0,0.1957070529460907,human_rejected_label,22451,2,459.tiff,hem_bbox
22,261.0,2855.0,3.0778039,0.0,False,1.0,0.19511353969573975,human_correct_label,22400,1,459.tiff,hem_bbox
23,4951.0,4467.0,2.7474241,0.0,False,1.0,0.19428172707557678,human_correct_label,22466,1,459.tiff,hem_bbox
24,6419.0,416.0,2.6297722,0.0,False,1.0,0.19314739108085632,human_rejected_label,22349,2,459.tiff,hem_bbox
25,4251.0,608.0,2.6838346,0.0,False,1.0,0.1923372447490692,human_correct_label,22331,1,459.tiff,hem_bbox
26,5158.0,3514.0,2.512803,0.0,False,1.0,0.19189999997615814,human_correct_label,22424,1,459.tiff,hem_bbox
27,1772.0,4111.0,2.701065,0.0,False,1.0,0.19184616208076477,human_correct_label,22440,1,459.tiff,hem_bbox
28,2204.0,4178.0,2.5464582,0.0,False,1.0,0.18842178583145142,human_correct_label,22444,1,459.tiff,hem_bbox
29,322.0,130.0,2.5389676,0.0,False,1.0,0.1883488893508911,human_correct_label,22308,1,459.tiff,hem_bbox
0,1631.0,1809.0,6.6904583,0.0,False,1.0,0.25356146693229675,human_correct_label,22536,1,460.tiff,default_51
1,5116.0,3129.0,9.344815,0.0,False,1.0,0.23066115379333496,human_correct_label,22558,1,460.tiff,default_51
2,4906.0,2980.0,7.4427176,0.0,False,1.0,0.23008036613464355,human_correct_label,22560,1,460.tiff,default_51
3,6197.0,1058.0,8.541293,0.0,False,1.0,0.2291070967912674,human_correct_label,22543,1,460.tiff,default_51
4,4866.0,2590.0,8.733404,0.0,False,1.0,0.2268977016210556,human_correct_label,22552,1,460.tiff,default_51
5,694.0,2188.0,9.533775,0.0,False,1.0,0.222075417637825,human_correct_label,22544,1,460.tiff,default_51
6,6490.0,3845.0,8.020076,0.0,False,1.0,0.21967211365699768,human_correct_label,22578,1,460.tiff,default_51
7,2069.0,4565.0,8.32845,0.0,False,1.0,0.21903960406780243,human_rejected_label,22581,2,460.tiff,default_51
8,2493.0,3269.0,7.4238625,0.0,False,1.0,0.2159545123577118,non_human_findings,-1,0,460.tiff,default_51
9,4952.0,1991.0,6.966453,0.0,False,1.0,0.21429923176765442,non_human_findings,-1,0,460.tiff,default_51
10,1959.0,2747.0,7.9116364,0.0,False,1.0,0.21345403790473938,human_correct_label,22549,1,460.tiff,default_51
11,1245.0,1003.0,6.956294,0.0,False,1.0,0.21188603341579437,human_correct_label,22534,1,460.tiff,default_51
12,1943.0,2594.0,9.544889,0.0,False,1.0,0.21164225041866302,human_correct_label,22548,1,460.tiff,default_51
13,720.0,2445.0,9.170028,0.0,False,1.0,0.2096484899520874,human_correct_label,22545,1,460.tiff,default_51
14,4631.0,809.0,8.835245,0.0,False,1.0,0.2057819664478302,human_correct_label,22530,1,460.tiff,default_51
15,3208.0,2670.0,7.6749105,0.0,False,1.0,0.20375433564186096,human_correct_label,22550,1,460.tiff,default_51
16,4759.0,4491.0,7.3430104,0.0,False,1.0,0.20263798534870148,human_correct_label,22576,1,460.tiff,default_51
17,4965.0,3530.0,6.6972814,0.0,False,1.0,0.2024361789226532,non_human_findings,-1,0,460.tiff,default_51
18,1268.0,3735.0,7.2392373,0.0,False,1.0,0.20132401585578918,human_correct_label,22568,1,460.tiff,default_51
19,6287.0,4277.0,7.9046164,0.0,False,1.0,0.2009119838476181,human_correct_label,22580,1,460.tiff,default_51
20,438.0,3825.0,8.20508,0.0,False,1.0,0.19958484172821045,human_correct_label,22565,1,460.tiff,default_51
21,4748.0,2750.0,7.0770874,0.0,False,1.0,0.19838769733905792,human_rejected_label,22562,2,460.tiff,default_51
22,5021.0,4575.0,8.218329,0.0,False,1.0,0.19813525676727295,non_human_findings,-1,0,460.tiff,default_51
23,1304.0,1977.0,6.566918,0.0,False,1.0,0.19792130589485168,non_human_findings,-1,0,460.tiff,default_51
24,4662.0,4076.0,8.076886,0.0,False,1.0,0.19743712246418,human_rejected_label,22575,2,460.tiff,default_51
25,4320.0,839.0,7.435055,0.0,False,1.0,0.19739127159118652,non_human_findings,-1,0,460.tiff,default_51
26,6396.0,4340.0,9.021657,0.0,False,1.0,0.19714027643203735,non_human_findings,-1,0,460.tiff,default_51
27,2265.0,173.0,7.168817,0.0,False,1.0,0.19664545357227325,non_human_findings,-1,0,460.tiff,default_51
28,5291.0,2872.0,8.196346,0.0,False,1.0,0.19641973078250885,human_rejected_label,22559,2,460.tiff,default_51
29,6463.0,814.0,8.67826,0.0,False,1.0,0.19637565314769745,human_rejected_label,22533,2,460.tiff,default_51
0,1651.0,1805.0,5.7653317,0.0,False,1.0,0.25270721316337585,human_correct_label,22536,1,460.tiff,gray_bbox
1,5120.0,3128.0,7.9036083,0.0,False,1.0,0.23066115379333496,human_correct_label,22558,1,460.tiff,gray_bbox
2,4909.0,2979.0,5.9204535,0.0,False,1.0,0.230081707239151,human_correct_label,22560,1,460.tiff,gray_bbox
3,6201.0,1058.0,7.3315105,0.0,False,1.0,0.2291071116924286,human_correct_label,22543,1,460.tiff,gray_bbox
4,4870.0,2588.0,7.3159547,0.0,False,1.0,0.2268977016210556,human_correct_label,22552,1,460.tiff,gray_bbox
5,699.0,2185.0,8.188482,0.0,False,1.0,0.2220754325389862,human_correct_label,22544,1,460.tiff,gray_bbox
6,6494.0,3843.0,6.9414206,0.0,False,1.0,0.21967211365699768,human_correct_label,22578,1,460.tiff,gray_bbox
7,2075.0,4563.0,6.9973283,0.0,False,1.0,0.2193707376718521,human_rejected_label,22581,2,460.tiff,gray_bbox
8,2497.0,3267.0,6.0422106,0.0,False,1.0,0.2167261242866516,non_human_findings,-1,0,460.tiff,gray_bbox
9,4956.0,1990.0,5.9890795,0.0,False,1.0,0.2144801765680313,non_human_findings,-1,0,460.tiff,gray_bbox
10,1963.0,2745.0,5.9075365,0.0,False,1.0,0.21345405280590057,human_correct_label,22549,1,460.tiff,gray_bbox
11,1946.0,2591.0,8.109805,0.0,False,1.0,0.21164225041866302,human_correct_label,22548,1,460.tiff,gray_bbox
12,724.0,2443.0,7.414632,0.0,False,1.0,0.2096484899520874,human_correct_label,22545,1,460.tiff,gray_bbox
13,4635.0,807.0,7.598785,0.0,False,1.0,0.2057819664478302,human_correct_label,22530,1,460.tiff,gray_bbox
14,3213.0,2668.0,6.591664,0.0,False,1.0,0.20375433564186096,human_correct_label,22550,1,460.tiff,gray_bbox
15,4763.0,4489.0,5.8749347,0.0,False,1.0,0.20263798534870148,human_correct_label,22576,1,460.tiff,gray_bbox
16,1271.0,3733.0,6.3237157,0.0,False,1.0,0.20132401585578918,human_correct_label,22568,1,460.tiff,gray_bbox
17,2471.0,597.0,6.0326104,0.0,False,1.0,0.2011518031358719,human_correct_label,22527,1,460.tiff,gray_bbox
18,6400.0,4337.0,7.5011497,0.0,False,1.0,0.20096582174301147,non_human_findings,-1,0,460.tiff,gray_bbox
19,6290.0,4275.0,6.8955493,0.0,False,1.0,0.2009119838476181,human_correct_label,22580,1,460.tiff,gray_bbox
20,442.0,3822.0,7.082161,0.0,False,1.0,0.19958484172821045,human_correct_label,22565,1,460.tiff,gray_bbox
21,4752.0,2748.0,6.315665,0.0,False,1.0,0.19910220801830292,human_rejected_label,22562,2,460.tiff,gray_bbox
22,4324.0,837.0,6.3301287,0.0,False,1.0,0.19858136773109436,non_human_findings,-1,0,460.tiff,gray_bbox
23,5025.0,4573.0,7.2928233,0.0,False,1.0,0.19813525676727295,non_human_findings,-1,0,460.tiff,gray_bbox
24,4666.0,4074.0,6.9030576,0.0,False,1.0,0.1974371373653412,human_rejected_label,22575,2,460.tiff,gray_bbox
25,5294.0,2870.0,6.6463156,0.0,False,1.0,0.19641974568367004,human_rejected_label,22559,2,460.tiff,gray_bbox
26,6467.0,813.0,7.607634,0.0,False,1.0,0.19637563824653625,human_rejected_label,22533,2,460.tiff,gray_bbox
27,5096.0,3703.0,6.1114306,0.0,False,1.0,0.19622264802455902,non_human_findings,-1,0,460.tiff,gray_bbox
28,2269.0,171.0,5.8679233,0.0,False,1.0,0.1961705982685089,non_human_findings,-1,0,460.tiff,gray_bbox
29,5280.0,4214.0,5.7635746,0.0,False,1.0,0.19567902386188507,non_human_findings,-1,0,460.tiff,gray_bbox
0,5113.0,3127.0,7.0183578,0.0,False,1.0,0.23066115379333496,human_correct_label,22558,1,460.tiff,hem_bbox
1,4903.0,2978.0,5.854876,0.0,False,1.0,0.23010192811489105,human_correct_label,22560,1,460.tiff,hem_bbox
2,6194.0,1055.0,6.5460553,0.0,False,1.0,0.2291071116924286,human_correct_label,22543,1,460.tiff,hem_bbox
3,4863.0,2587.0,6.5181055,0.0,False,1.0,0.2268976867198944,human_correct_label,22552,1,460.tiff,hem_bbox
4,692.0,2184.0,7.347575,0.0,False,1.0,0.222075417637825,human_correct_label,22544,1,460.tiff,hem_bbox
5,6487.0,3841.0,5.9413114,0.0,False,1.0,0.2196720987558365,human_correct_label,22578,1,460.tiff,hem_bbox
6,2066.0,4561.0,5.437918,0.0,False,1.0,0.21903960406780243,human_rejected_label,22581,2,460.tiff,hem_bbox
7,4949.0,1989.0,6.0957384,0.0,False,1.0,0.21516473591327667,non_human_findings,-1,0,460.tiff,hem_bbox
8,2490.0,3272.0,5.2204585,0.0,False,1.0,0.21390776336193085,non_human_findings,-1,0,460.tiff,hem_bbox
9,1956.0,2743.0,5.570445,0.0,False,1.0,0.21345405280590057,human_correct_label,22549,1,460.tiff,hem_bbox
10,1940.0,2591.0,7.2827535,0.0,False,1.0,0.21252210438251495,human_correct_label,22548,1,460.tiff,hem_bbox
11,717.0,2441.0,6.5255747,0.0,False,1.0,0.2096484899520874,human_correct_label,22545,1,460.tiff,hem_bbox
12,4628.0,806.0,6.681685,0.0,False,1.0,0.2057819664478302,human_correct_label,22530,1,460.tiff,hem_bbox
13,3205.0,2668.0,5.5569267,0.0,False,1.0,0.20375435054302216,human_correct_label,22550,1,460.tiff,hem_bbox
14,4961.0,3527.0,5.7753506,0.0,False,1.0,0.2035732865333557,non_human_findings,-1,0,460.tiff,hem_bbox
15,6284.0,4273.0,5.490931,0.0,False,1.0,0.20187701284885406,human_correct_label,22580,1,460.tiff,hem_bbox
16,1264.0,3733.0,5.9021964,0.0,False,1.0,0.20132403075695038,human_correct_label,22568,1,460.tiff,hem_bbox
17,4746.0,2746.0,6.0126386,0.0,False,1.0,0.20081385970115662,human_rejected_label,22562,2,460.tiff,hem_bbox
18,435.0,3821.0,6.1578007,0.0,False,1.0,0.19958484172821045,human_correct_label,22565,1,460.tiff,hem_bbox
19,2262.0,170.0,5.3211184,0.0,False,1.0,0.1985062211751938,non_human_findings,-1,0,460.tiff,hem_bbox
20,5018.0,4572.0,6.7975664,0.0,False,1.0,0.19813528656959534,non_human_findings,-1,0,460.tiff,hem_bbox
21,4659.0,4073.0,5.7365074,0.0,False,1.0,0.19743712246418,human_rejected_label,22575,2,460.tiff,hem_bbox
22,1070.0,4597.0,5.310629,0.0,False,1.0,0.19724434614181519,non_human_findings,-1,0,460.tiff,hem_bbox
23,5287.0,2868.0,5.910395,0.0,False,1.0,0.19641974568367004,human_rejected_label,22559,2,460.tiff,hem_bbox
24,6460.0,811.0,6.7818832,0.0,False,1.0,0.19637563824653625,human_rejected_label,22533,2,460.tiff,hem_bbox
25,4317.0,836.0,6.4056916,0.0,False,1.0,0.1963701993227005,non_human_findings,-1,0,460.tiff,hem_bbox
26,5273.0,4213.0,5.7010384,0.0,False,1.0,0.19600185751914978,non_human_findings,-1,0,460.tiff,hem_bbox
27,1769.0,1599.0,5.727215,0.0,False,1.0,0.1949523240327835,human_correct_label,22537,1,460.tiff,hem_bbox
28,4550.0,1750.0,5.3914633,0.0,False,1.0,0.19426663219928741,non_human_findings,-1,0,460.tiff,hem_bbox
29,6393.0,4340.0,7.0681763,0.0,False,1.0,0.19405776262283325,non_human_findings,-1,0,460.tiff,hem_bbox
0,6980.0,3029.0,5.297245,0.0,False,1.0,0.24393032491207123,human_correct_label,24930,1,529.tiff,default_51
1,536.0,3248.0,6.075809,0.0,False,1.0,0.23355050384998322,human_correct_label,24925,1,529.tiff,default_51
2,3409.0,4048.0,4.739836,0.0,False,1.0,0.23101960122585297,human_correct_label,24934,1,529.tiff,default_51
3,5245.0,1492.0,6.4838533,0.0,False,1.0,0.22908274829387665,human_correct_label,24908,1,529.tiff,default_51
4,3091.0,3024.0,5.492337,0.0,False,1.0,0.2228066474199295,human_rejected_label,24942,2,529.tiff,default_51
5,4292.0,1798.0,5.7108927,0.0,False,1.0,0.21707507967948914,human_correct_label,24905,1,529.tiff,default_51
6,2320.0,2772.0,5.931383,0.0,False,1.0,0.21582797169685364,human_rejected_label,24915,2,529.tiff,default_51
7,1878.0,4243.0,5.970484,0.0,False,1.0,0.21541889011859894,human_rejected_label,24933,2,529.tiff,default_51
8,4064.0,1029.0,5.167099,0.0,False,1.0,0.21497908234596252,human_correct_label,24907,1,529.tiff,default_51
9,6479.0,1557.0,5.6885343,0.0,False,1.0,0.21469824016094208,human_correct_label,24909,1,529.tiff,default_51
10,6342.0,3737.0,4.4188848,0.0,False,1.0,0.21393242478370667,non_human_findings,-1,0,529.tiff,default_51
11,5902.0,265.0,5.4930124,0.0,False,1.0,0.2124691754579544,non_human_findings,-1,0,529.tiff,default_51
12,3662.0,3578.0,4.653842,0.0,False,1.0,0.20660844445228577,non_human_findings,-1,0,529.tiff,default_51
13,4256.0,1297.0,5.4117494,0.0,False,1.0,0.2055843621492386,human_correct_label,24906,1,529.tiff,default_51
14,4611.0,664.0,4.936473,0.0,False,1.0,0.20285412669181824,non_human_findings,-1,0,529.tiff,default_51
15,1488.0,5305.0,5.904911,0.0,False,1.0,0.1993030607700348,non_human_findings,-1,0,529.tiff,default_51
16,4615.0,904.0,5.1292586,0.0,False,1.0,0.1988421529531479,non_human_findings,-1,0,529.tiff,default_51
17,5744.0,2689.0,4.7081246,0.0,False,1.0,0.1983373612165451,non_human_findings,-1,0,529.tiff,default_51
18,1368.0,3212.0,5.5129814,0.0,False,1.0,0.19777530431747437,non_human_findings,-1,0,529.tiff,default_51
19,7198.0,3247.0,4.7384334,0.0,False,1.0,0.19759003818035126,non_human_findings,-1,0,529.tiff,default_51
20,6582.0,3231.0,5.3353734,0.0,False,1.0,0.19735535979270935,non_human_findings,-1,0,529.tiff,default_51
21,1230.0,3176.0,4.927306,0.0,False,1.0,0.19659985601902008,non_human_findings,-1,0,529.tiff,default_51
22,3467.0,1714.0,5.081273,0.0,False,1.0,0.196431964635849,human_correct_label,24904,1,529.tiff,default_51
23,6265.0,408.0,5.6810536,0.0,False,1.0,0.19481919705867767,human_rejected_label,24902,2,529.tiff,default_51
24,2519.0,3496.0,4.3568954,0.0,False,1.0,0.19406110048294067,non_human_findings,-1,0,529.tiff,default_51
25,4390.0,3181.0,4.903978,0.0,False,1.0,0.19393044710159302,non_human_findings,-1,0,529.tiff,default_51
26,2705.0,3044.0,4.9297957,0.0,False,1.0,0.19264934957027435,human_rejected_label,24916,2,529.tiff,default_51
27,3933.0,3895.0,5.204997,0.0,False,1.0,0.19256658852100372,non_human_findings,-1,0,529.tiff,default_51
28,5723.0,138.0,4.737818,0.0,False,1.0,0.19255898892879486,non_human_findings,-1,0,529.tiff,default_51
29,5951.0,3201.0,4.685787,0.0,False,1.0,0.19223374128341675,non_human_findings,-1,0,529.tiff,default_51
0,6975.0,3031.0,3.207367,0.0,False,1.0,0.24393029510974884,human_correct_label,24930,1,529.tiff,gray_bbox
1,518.0,3247.0,3.3009906,0.0,False,1.0,0.23355050384998322,human_correct_label,24925,1,529.tiff,gray_bbox
2,5240.0,1496.0,3.7256007,0.0,False,1.0,0.22908274829387665,human_correct_label,24908,1,529.tiff,gray_bbox
3,3086.0,3028.0,3.825688,0.0,False,1.0,0.2228066623210907,human_rejected_label,24942,2,529.tiff,gray_bbox
4,4285.0,1800.0,3.4657612,0.0,False,1.0,0.21707507967948914,human_correct_label,24905,1,529.tiff,gray_bbox
5,1874.0,4246.0,3.8510873,0.0,False,1.0,0.21541889011859894,human_rejected_label,24933,2,529.tiff,gray_bbox
6,6471.0,1559.0,3.6648707,0.0,False,1.0,0.21469824016094208,human_correct_label,24909,1,529.tiff,gray_bbox
7,6336.0,3738.0,3.2647257,0.0,False,1.0,0.21393242478370667,non_human_findings,-1,0,529.tiff,gray_bbox
8,4044.0,1024.0,3.0906658,0.0,False,1.0,0.2132246494293213,human_correct_label,24907,1,529.tiff,gray_bbox
9,5896.0,267.0,3.3278575,0.0,False,1.0,0.2124691605567932,non_human_findings,-1,0,529.tiff,gray_bbox
10,4604.0,665.0,3.1350033,0.0,False,1.0,0.20285412669181824,non_human_findings,-1,0,529.tiff,gray_bbox
11,1482.0,5306.0,4.0907197,0.0,False,1.0,0.19954685866832733,non_human_findings,-1,0,529.tiff,gray_bbox
12,4607.0,907.0,3.1844382,0.0,False,1.0,0.1988421529531479,non_human_findings,-1,0,529.tiff,gray_bbox
13,1362.0,3212.0,3.550998,0.0,False,1.0,0.19777531921863556,non_human_findings,-1,0,529.tiff,gray_bbox
14,7193.0,3246.0,3.0504506,0.0,False,1.0,0.19759005308151245,non_human_findings,-1,0,529.tiff,gray_bbox
15,6576.0,3232.0,3.2521393,0.0,False,1.0,0.19735535979270935,non_human_findings,-1,0,529.tiff,gray_bbox
16,3459.0,1715.0,3.7530293,0.0,False,1.0,0.19640392065048218,human_correct_label,24904,1,529.tiff,gray_bbox
17,6259.0,408.0,3.4960299,0.0,False,1.0,0.19481919705867767,human_rejected_label,24902,2,529.tiff,gray_bbox
18,4388.0,3176.0,2.953354,0.0,False,1.0,0.19393044710159302,non_human_findings,-1,0,529.tiff,gray_bbox
19,2698.0,3046.0,3.11371,0.0,False,1.0,0.19264934957027435,human_rejected_label,24916,2,529.tiff,gray_bbox
20,3927.0,3897.0,3.4907813,0.0,False,1.0,0.19256658852100372,non_human_findings,-1,0,529.tiff,gray_bbox
21,5716.0,140.0,2.987983,0.0,False,1.0,0.19255897402763367,non_human_findings,-1,0,529.tiff,gray_bbox
22,5945.0,3202.0,3.6225338,0.0,False,1.0,0.19223374128341675,non_human_findings,-1,0,529.tiff,gray_bbox
23,4076.0,753.0,3.458679,0.0,False,1.0,0.19204285740852356,non_human_findings,-1,0,529.tiff,gray_bbox
24,2269.0,3006.0,3.2658014,0.0,False,1.0,0.1917351931333542,non_human_findings,-1,0,529.tiff,gray_bbox
25,3909.0,4303.0,3.1934214,0.0,False,1.0,0.19068260490894318,non_human_findings,-1,0,529.tiff,gray_bbox
26,5744.0,2812.0,3.5949538,0.0,False,1.0,0.18895618617534637,non_human_findings,-1,0,529.tiff,gray_bbox
27,863.0,4549.0,3.714058,0.0,False,1.0,0.18845538794994354,non_human_findings,-1,0,529.tiff,gray_bbox
28,3743.0,3342.0,3.422132,0.0,False,1.0,0.18799450993537903,non_human_findings,-1,0,529.tiff,gray_bbox
29,5280.0,3826.0,3.4427378,0.0,False,1.0,0.1872725486755371,non_human_findings,-1,0,529.tiff,gray_bbox
0,6963.0,3029.0,2.5467396,0.0,False,1.0,0.24393031001091003,human_correct_label,24930,1,529.tiff,hem_bbox
1,516.0,3248.0,2.8786933,0.0,False,1.0,0.23353424668312073,human_correct_label,24925,1,529.tiff,hem_bbox
2,3396.0,4061.0,2.6227772,0.0,False,1.0,0.230719193816185,human_correct_label,24934,1,529.tiff,hem_bbox
3,5239.0,1498.0,2.7987216,0.0,False,1.0,0.22904199361801147,human_correct_label,24908,1,529.tiff,hem_bbox
4,3086.0,3033.0,3.2454832,0.0,False,1.0,0.2228066623210907,human_rejected_label,24942,2,529.tiff,hem_bbox
5,4284.0,1802.0,2.9475918,0.0,False,1.0,0.21707507967948914,human_correct_label,24905,1,529.tiff,hem_bbox
6,1872.0,4247.0,3.0466425,0.0,False,1.0,0.21541887521743774,human_rejected_label,24933,2,529.tiff,hem_bbox
7,6470.0,1561.0,3.3505464,0.0,False,1.0,0.21469824016094208,human_correct_label,24909,1,529.tiff,hem_bbox
8,6334.0,3741.0,2.7614062,0.0,False,1.0,0.21393242478370667,non_human_findings,-1,0,529.tiff,hem_bbox
9,5892.0,269.0,2.803869,0.0,False,1.0,0.2124691754579544,non_human_findings,-1,0,529.tiff,hem_bbox
10,4042.0,1025.0,2.707618,0.0,False,1.0,0.20991964638233185,human_correct_label,24907,1,529.tiff,hem_bbox
