subset,domain,file_name,image_id,seed_index,seed_ann_id,click_cx,click_cy,mpp,is_recorded_seed,n_agreement_pool,n_after_border,n_joint_valid,n_seed_pool,n_retries,refused_draws,contested_seed_tier,margin_px,rect_y0,rect_y1,rect_x0,rect_x1,rect_h,rect_w,rectm_y0,rectm_y1,rectm_x0,rectm_x1,rectm_h,rectm_w,grow_top,grow_bottom,grow_left,grow_right,rect_touches_window_edge,n_comp_px,n_kept_px_rect,n_kept_px_rectm,n_kept_px_mask,mask_share_of_bbox,n_filled_px,n_filled_px_1um,n_filled_px_mask,fill_value,fill_value_1um,fill_value_mask,n_distinct_templates,collided_with_default,degenerate_hem_rect_fill,degenerate_hem_rect_fill_1um,degenerate_hem_mask_fill_1um,sha_default_51,sha_hem_rect_fill,sha_hem_rect_fill_1um,sha_hem_mask_fill_1um
testing_35,human breast cancer,100.tiff,100,3,2816,2038.0,3981.0,0.22984761284250915,False,22,22,16,19,1,2753:hem_bbox,False,4,4,47,2,45,43,43,0,51,0,49,51,49,4,4,2,4,False,1089,1849,2499,1741,0.6966786714685874,752,102,860,0.014636237174272537,0.019088691100478172,0.013367454521358013,4,,False,False,False,1f9b64c3ff74d8b6e1597df14d2d49973264d1cb,1cc377939d0c81bb6deec5d7cc55a1458a8ca60d,11abe4f20b6295d0fa1cd0eed538087df1fba159,61e3d7d04d76b27490f407f2ef29aafbe161c8f6
testing_35,human breast cancer,100.tiff,100,4,2776,3356.0,2614.0,0.22984761284250915,False,22,22,16,18,0,,False,4,13,42,10,42,29,32,9,46,6,46,37,40,4,4,4,4,False,677,928,1480,1142,0.7716216216216216,1673,1121,1459,0.010746682994067669,0.010314686223864555,0.009785977192223072,4,,False,False,False,1e11df2b44bd363997cf63c45946cd3010ba030a,f7635f59b6d9ee0898f1e9e0f65b68e0224fbe6e,6e35fc32c816a7116bbb68199110c81487b914ce,1fd1061b5465de37ba99f98d42f1730e4ead978c
testing_35,human breast cancer,100.tiff,100,5,2813,6901.0,5071.0,0.22984761284250915,False,22,22,16,17,1,2786:hem_bbox,False,4,4,38,7,34,34,27,0,42,3,38,42,35,4,4,4,4,False,577,918,1470,1053,0.7163265306122449,1683,1131,1548,0.007843343541026115,0.0056811184622347355,0.006011320278048515,4,,False,False,False,8d26b7aa6f82d8215e22e69c485aa3d8e33c9f9c,c4b7a9a4f5cc6333e47bc42ffc1e715151fe17af,8f0318a540ead4842cf608051d1ee67cc52fcb97,353415bd767c04511401c7b644d039f35576e733
testing_35,human breast cancer,123.tiff,123,0,3503,4485.0,3273.0,0.2533008895448562,True,27,27,18,27,0,,False,4,17,38,6,46,21,40,13,42,2,50,29,48,4,4,4,4,False,451,840,1392,920,0.6609195402298851,1761,1209,1681,0.016269652172923088,0.01729663647711277,0.01633015088737011,4,,False,False,False,40cb5788d8a39a45c89648b0a410cd9137b98a49,34afeca8f9023fd732586f012bed34d1d12556e9,cc8944437e2a81245b7570615587fde5f0aba906,475f2ba8763961a24f0226bc0bd8da621129fad1
testing_35,human breast cancer,123.tiff,123,1,3468,2268.0,1250.0,0.2533008895448562,True,27,27,18,26,0,,False,4,16,40,15,35,24,20,12,44,11,39,32,28,4,4,4,4,False,274,480,896,606,0.6763392857142857,2121,1705,1995,0.01040488388389349,0.00956752896308899,0.00936852116137743,4,,False,False,False,168f1394ccf7fec758c1e679269a2cb6d3b51817,5ebb7ad5462d5040ccf8ce3a8dda47077ec56703,f8dc861f5653fb08357454130fa8ad3211b4b0e0,744b545184023efacbc13ad69ed2233182da02f3
testing_35,human breast cancer,123.tiff,123,2,3516,4303.0,4636.0,0.2533008895448562,True,27,27,18,25,0,,False,4,0,36,17,33,36,16,0,40,13,37,40,24,0,4,4,4,True,402,576,960,767,0.7989583333333333,2025,1641,1834,0.00960850901901722,0.010022719390690327,0.009189804084599018,4,,False,False,False,de85a95d143ce5618c6347eeef1820e5147932f3,a7a7862467f40864b9ef26a8836268ca8c7eec66,74761d08d9306b3d2eaf85f6b41cf3e45895bbbb,4391f040bbade02575e09c5146657c8202a1b39f
testing_35,human breast cancer,123.tiff,123,3,3517,4694.0,4038.0,0.2533008895448562,False,27,27,18,24,0,,False,4,7,41,6,48,34,42,3,45,2,51,42,49,4,4,4,3,False,837,1428,2058,1411,0.685617103984451,1173,543,1190,0.00843721441924572,0.00873253308236599,0.008148865774273872,4,,False,False,False,dea692d1dc0d79b7603ad4a450407b514842967a,e9b39b8c4174f66a0aa98e5dd0b54fc3cc9e31eb,80c112ece7c9448c35cdc6a6cd0a3300948ecd0c,75550f7d84f2a3ef16c85fc80fd4e9409a6c2e0a
testing_35,human breast cancer,123.tiff,123,4,3467,1837.0,1024.0,0.2533008895448562,False,27,27,18,23,0,,False,4,6,39,6,43,33,37,2,43,2,47,41,45,4,4,4,4,False,811,1221,1845,1337,0.7246612466124661,1380,756,1264,0.011609788984060287,0.01080484688282013,0.01125863566994667,4,,False,False,False,993136bb252dc14410b8feacd1d48449052a046b,741489c0c08af912bba78ddb987216b26db76ae2,331ea3764bae5d59c476ed9f07fe0703ee488cca,3a340efc6483b96c1d53e558f316bc83c84ec985
testing_35,human breast cancer,123.tiff,123,5,3482,856.0,1951.0,0.2533008895448562,False,27,27,18,22,0,,False,4,16,40,11,36,24,25,12,44,7,40,32,33,4,4,4,4,False,223,600,1056,666,0.6306818181818182,2001,1545,1935,0.018075158819556236,0.01807011105120182,0.018091294914484024,4,,False,False,False,fde53d21d2e5ac27c5f1ce4eb2b89a26507d3b75,ecd89fee47cc4f648208f9cf83e7ad5bdef373eb,8bcf4764838e660fc6e294c37fdb59bb9b82ed7e,e02c2abad2f324cb148d393aa1d96be4066aff9b
testing_35,human breast cancer,128.tiff,128,0,3625,5245.0,2346.0,0.2533008895448562,True,28,28,15,28,0,,False,4,19,42,2,51,23,49,15,46,0,51,31,51,4,4,2,0,True,453,1127,1581,939,0.5939278937381404,1474,1020,1662,0.004406827036291361,0.003955416847020388,0.004662482067942619,4,,False,False,False,7d4644dbe19754eca950b140b0f1a1dd0f31b018,68c7d70737b0f1e7be5d34514287c03477ee5cca,17f449d89f579e283cc1d72ee843c26ac97bfc34,b3f569ee6e4846715a19069566356e820803a69e
testing_35,human breast cancer,128.tiff,128,1,3616,4420.0,786.0,0.2533008895448562,True,28,28,15,27,1,3631:hem_bbox,False,4,7,40,3,39,33,36,3,44,0,43,41,43,4,4,3,4,False,379,1188,1763,917,0.5201361315938741,1413,838,1684,0.007776682730764151,0.008351041004061699,0.00956270843744278,4,,False,False,False,8afb99716ab13d27b5f1b48447e40dccada9c0a3,8d97077ce02bf1409d97a7b425f9f8553dbf41b8,d6c65d5168bb7aec5e0029bab3ca0153ca5b84c9,73d3ec30a28168703f76a21f5c63eee68908de8a
testing_35,human breast cancer,128.tiff,128,2,3624,5340.0,2175.0,0.2533008895448562,True,28,28,15,26,0,,False,4,6,39,17,29,33,12,2,43,13,33,41,20,4,4,4,4,False,340,396,820,717,0.874390243902439,2205,1781,1884,0.00914755742996931,0.008452817797660828,0.008249625563621521,4,,False,False,False,552b725abbc3817da0e1c244771f343bcc3a6559,4b6a5c05e554496835fc4899d9d11b5b1c355568,580efec713827b28951ca2e7a2e4d51d1e238a67,398b6d45a078b7d0b146849469dbfca1807ff67c
testing_35,human breast cancer,128.tiff,128,3,3633,6318.0,3076.0,0.2533008895448562,False,28,28,15,25,1,3638:gray_bbox+hem_bbox,False,4,9,50,2,42,41,40,5,51,0,46,46,46,4,1,2,4,False,673,1640,2116,1281,0.6053875236294896,961,485,1320,0.01705549843609333,0.01711997762322426,0.013636592775583267,4,,False,False,False,6581683ade8e3b234b207e469ad6ee70e8bf9423,7ade81021718d35b32d870e142545baf7e61eeb5,f70095ddca90ee5a6ab73409d128b72f311bba2b,2f9dfb5ade19849231d3603aa37e473b69f9fed6
testing_35,human breast cancer,128.tiff,128,4,3623,5155.0,1725.0,0.2533008895448562,False,28,28,15,24,1,3637:hem_bbox,False,4,6,43,5,51,37,46,2,47,1,51,45,50,4,4,4,0,True,825,1702,2250,1634,0.7262222222222222,899,351,967,0.006405954714864492,0.005499186459928751,0.006133165210485458,4,,False,False,False,1ecc9523d0eb9779c6f2618053e28d2aa9ae9b86,8d281d230f3f3e12ae9be10d4fe51a5074aa7952,3a2263c037edc8e3e756c9b96ef5a764d35a5eb9,863ece97ad6621632aa845e465a929c78c5d4f5a
testing_35,human breast cancer,128.tiff,128,5,3613,2325.0,1421.0,0.2533008895448562,False,28,28,15,23,0,,False,4,14,39,16,51,25,35,10,43,12,51,33,39,4,4,4,0,True,316,875,1287,772,0.5998445998445998,1726,1314,1829,0.024043235927820206,0.02627924457192421,0.024205269291996956,4,,False,False,False,a64cdc6f7cefafb1c9a6c49bc18172ae573b3e4f,55bd872e965fb13e733bcf70dccb9a2642072ca4,89d8ffbb6e00dc5d203331e2f2eed2385674c150,c3533086a2b9de496e2056dee37a43cd88ecd88b
original_14,human melanoma,529.tiff,529,0,24918,3421.0,2720.0,0.2268329263261596,True,13,13,8,13,0,,False,4,11,43,4,34,32,30,7,47,0,38,40,38,4,4,4,4,False,500,960,1520,1039,0.6835526315789474,1641,1081,1562,0.0357624813914299,0.033933624625205994,0.03496649116277695,4,,False,False,False,a4cc3ee28fe58fa0710a6d82bc694d9aae64a1fd,37a2ca746e920bfc9f27284e72430359e50d8241,80e02f994dcd9699af7b98d225ae393406c2efca,23368d474c3b232d2f5c460ca3c3ba63782f4db8
original_14,human melanoma,529.tiff,529,1,24937,5789.0,4069.0,0.2268329263261596,True,13,13,8,12,0,,False,4,17,35,8,40,18,32,13,39,4,44,26,40,4,4,4,4,False,337,576,1040,745,0.7163461538461539,2025,1561,1856,0.03232003003358841,0.0296795517206192,0.0304421279579401,4,,False,False,False,e943fdb3365cedc9b83b09d0cc5bad4cf8d4f5c4,579bb3d252b3d45259da82b34eb25f29b84c2b3f,404e221f0b4f0e255536ec8489c52002b96b0096,54cfdbfbee52fb15c97e008d9dcd4946167c0bbc
original_14,human melanoma,529.tiff,529,2,24914,2799.0,2337.0,0.2268329263261596,True,13,13,8,11,2,24934:gray_bbox;24909:hem_bbox,False,4,16,35,11,39,19,28,12,39,7,43,27,36,4,4,4,4,False,285,532,972,650,0.668724279835391,2069,1629,1951,0.039012789726257324,0.03662113845348358,0.037821151316165924,4,,False,False,False,1f1d46804114d8c6225f2350469e090e30fef814,32f9f6b97be1b256c5ab23c70f550a21ac35e662,01a3da538c31255c610f6fb2efc7b0c1718ecbd5,933045461537d69bff3439e1859ad4c598de0c71
original_14,human melanoma,529.tiff,529,3,24908,5241.0,1495.0,0.2268329263261596,False,13,13,8,10,0,,False,4,1,44,5,40,43,35,0,48,1,44,48,43,1,4,4,4,False,737,1505,2064,1333,0.6458333333333334,1096,537,1268,0.03999795764684677,0.04003085196018219,0.040899671614170074,4,,False,False,False,f6470522dd2f08e136d5065cd85481a5d328019e,aa76d4779511734d63d344349369d66e480754a9,f80b2479ba8ea72863307ddf6460ade48f3421e0,55fdc003bd32956d00dab0328dc1b205e6476dc2
original_14,human melanoma,529.tiff,529,4,24930,6971.0,3030.0,0.2268329263261596,False,13,13,8,9,3,24917:gray_bbox+hem_bbox;24923:hem_bbox;24909:hem_bbox,False,4,12,37,7,45,25,38,8,41,3,49,33,46,4,4,4,4,False,461,950,1518,973,0.6409749670619236,1651,1083,1628,0.03535526618361473,0.0352315716445446,0.03499545902013779,4,,False,False,False,a71a72495f08678f59ffeced33ceee2fe536f5cf,155ff31c9c0385f881b8f4b8282d703e349e78a2,0701891b1cd03b1aaa714ba91d52f226e5630ba8,b23145bd04285e2a69f4c1ddf1d6e75f2bc0c7ef
original_14,human melanoma,529.tiff,529,5,24904,3468.0,1719.0,0.2268329263261596,False,13,13,8,8,0,,False,4,8,36,7,45,28,38,4,40,3,49,36,46,4,4,4,4,False,579,1064,1656,1066,0.643719806763285,1537,945,1535,0.03459559753537178,0.03325711563229561,0.032841309905052185,4,,False,False,False,5a5315b398331d030d0b8448d702fafae4c0a7f6,35f660427b6f074b16363ed71b23ae4fbcd8669e,98673d9482f49b6b48181ec757d892e259df9874,7739daa71229a894ac89695fed9995574eda27f6
original_14,human melanoma,548.tiff,548,0,25804,5163.0,3871.0,0.22744294261267478,True,186,184,162,184,0,,False,4,9,36,13,39,27,26,5,40,9,43,35,34,4,4,4,4,False,497,702,1190,884,0.7428571428571429,1899,1411,1717,0.06938551366329193,0.06874069571495056,0.06917639821767807,4,,False,False,False,efd4ff0b3fc9db5f8792204739afaadd9cd2fdc0,4c716059aa24c7df05c700c4cd9352efaefc7c8e,25ea359da38928201edf56efa6250809cc45cd1c,82edffe25566101fcc4b47e3f582133c8631ca9b
original_14,human melanoma,548.tiff,548,1,25712,5456.0,1657.0,0.22744294261267478,True,186,184,162,183,0,,False,4,7,40,10,41,33,31,3,44,6,45,41,39,4,4,4,4,False,668,1023,1599,1142,0.7141963727329581,1578,1002,1459,0.05819888785481453,0.05445251241326332,0.05507316067814827,4,,False,False,False,c2d69437561f6999b893cccc97b08005436e8b0c,abf72376206b6eda12d848f5a18700c5e0cdba92,c7778a30b814e1a38810e0048d204e057c7a2eab,0cf960b97da1a3b321819c8bcc788ed84ab7a02d
original_14,human melanoma,548.tiff,548,2,25735,1158.0,3344.0,0.22744294261267478,True,186,184,162,182,0,,False,4,9,38,13,39,29,26,5,42,9,43,37,34,4,4,4,4,False,522,754,1258,948,0.753577106518283,1847,1343,1653,0.06884519010782242,0.06796042621135712,0.06667619198560715,4,,False,False,False,930fd26f499a517ea78d161b002f3463d9dcad3a,e2fe615956c4e71f999e1280a8ba720298ba5f92,fc5f818d8af14b83bfdd6de4eae9220126ffc846,f181834a1e5bdb437f9199e31069a4da0339edd7
original_14,human melanoma,548.tiff,548,3,25802,4815.0,3368.0,0.22744294261267478,False,186,184,162,181,0,,False,4,13,44,15,32,31,17,9,48,11,36,39,25,4,4,4,4,False,384,527,975,760,0.7794871794871795,2074,1626,1841,0.05297018215060234,0.05030697584152222,0.050701215863227844,4,,False,False,False,03a20971647b35b83aed237ecacb29a463977f8e,403ea9c7c41aeaada8d580b19ee1e8773f8eb242,a10a6daf52ec01db83dfa986656c16c16c821c45,b127b7197bef8f73f8ab2c9114f77bf398c0abfd
original_14,human melanoma,548.tiff,548,4,25718,530.0,2599.0,0.22744294261267478,False,186,184,162,180,0,,False,4,14,40,6,44,26,38,10,44,2,48,34,46,4,4,4,4,False,765,988,1564,1251,0.7998721227621484,1613,1037,1350,0.06580083072185516,0.06546511501073837,0.06260700523853302,4,,False,False,False,9d1a777bbdd3e2efd014a3a429aef1a12c6d72b5,02280efdf060e2816a865fcd98c10105b7e3731a,e04e4654a680c3ced3d8348edbdd8651cfa21d59,f0125c8800854e74564302db935a28df8267fb53
original_14,human melanoma,548.tiff,548,5,25684,837.0,2266.0,0.22744294261267478,False,186,184,162,179,0,,False,4,15,37,6,34,22,28,11,41,2,38,30,36,4,4,4,4,False,350,616,1080,713,0.6601851851851852,1985,1521,1888,0.06889808177947998,0.0668516457080841,0.06770633906126022,4,,False,False,False,9d6561b55fd7252ef54f51c09a769dc64c08854d,ce82650379001d632f29826746ba2229ca6b2fec,8889eedca5d1780abc4a819d14ae721254e47029,865d82462af0a4c88aec090b152c5bd9c9dfdbef
testing_35,human melanoma,509.tiff,509,0,24264,1647.0,3096.0,0.2269051038257091,True,18,18,12,18,0,,False,4,3,43,3,48,40,45,0,47,0,51,47,51,3,4,3,3,False,904,1800,2397,1611,0.672090112640801,801,204,990,0.02638772875070572,0.027593480423092842,0.0217145849019289,4,,False,False,False,662d31bde48dec777d532d3f8b8088c0cc33612d,8e2325a7fed96dd54ea4dbb86ded3591c192b9f9,12fcd9b6427d8517b0cd732639486d2b2c59de31,de3e3bf9ed6224a691889be5bb264c9f8f2f9165
testing_35,human melanoma,509.tiff,509,1,24271,73.0,4396.0,0.2269051038257091,True,18,18,12,17,0,,False,4,0,51,4,44,51,40,0,51,0,48,51,48,0,0,4,4,True,1124,2040,2448,1850,0.755718954248366,561,153,751,0.0249733068048954,0.023265045136213303,0.023586900904774666,4,,False,False,False,fad262e37135bdd9583d36d1700f3752197ae56b,3c38320ae0a4ac9ef36c661d92fcb0f6dbbcdb12,459a05f837f55a509f7601e67377ad8e4e056370,d22400e11e48b73135bdf7a1e15b625864f2406f
testing_35,human melanoma,509.tiff,509,2,24260,1940.0,1528.0,0.2269051038257091,True,18,18,12,16,0,,False,4,13,41,0,51,28,51,9,45,0,51,36,51,4,4,0,0,True,664,1428,1836,1210,0.659041394335512,1173,765,1391,0.02612754888832569,0.026276160031557083,0.026108194142580032,4,,False,False,False,c38680feffa7d157e8b857094de3b354541f1448,de0de300cb9536e91e3ab00bdc274f89fda3d266,24edf3fc9ff5d6a586d8b5b3883fad2206a239b5,0d297e319e3d8cfba115c9f2012b259efae0846d
testing_35,human melanoma,509.tiff,509,3,24261,2769.0,2501.0,0.2269051038257091,False,18,18,12,15,0,,False,4,10,36,0,49,26,49,6,40,0,51,34,51,4,4,0,2,True,700,1274,1734,1187,0.6845444059976932,1327,867,1414,0.02625688724219799,0.024030793458223343,0.0260626133531332,4,,False,False,False,2925c5e0bd08f7b45040edb9f7c1856f8fc58985,23d78bd0fb74279bc9553ad41c9c84d83129ed7b,5ed2a43e1d899cd5fe2f649b0980960b4fc30247,b5ea96522955aa13324c8a8e8810b5eac5d48683
testing_35,human melanoma,509.tiff,509,4,24270,5810.0,3196.0,0.2269051038257091,False,18,18,12,14,0,,False,4,9,42,7,42,33,35,5,46,3,46,41,43,4,4,4,4,False,828,1155,1763,1330,0.7543959160521838,1446,838,1271,0.0239044688642025,0.02585344761610031,0.024256199598312378,4,,False,False,False,5db3ae154da520d5ff7ff4244d3f876659b1133a,b25aa3338311d0382a0243dbde219a34d4f4709e,4a24b78eaa0eb76db24eed65b847cbd6d0728f21,bdb1f42f3ed8f482afe7c48e75ee01ea673e7e98
testing_35,human melanoma,509.tiff,509,5,24268,4084.0,3280.0,0.2269051038257091,False,18,18,12,13,0,,False,4,10,42,0,51,32,51,6,46,0,51,40,51,4,4,0,0,True,920,1632,2040,1443,0.7073529411764706,969,561,1158,0.03041805513203144,0.0293501578271389,0.029934221878647804,4,,False,False,False,dacf3a9f8450faa87a3ac30e8dd84204ed7947df,805f8adab2f365f52d598dbe6e6cfc1dd0f0bb1b,4e1d236a44e7a62f9929de26ca47a9b3a988b4b6,012d09721ad1f169f97bc0ce15e9bba586c72d26
testing_35,human melanoma,524.tiff,524,0,24536,6343.0,3477.0,0.2269051038257091,True,9,9,9,9,0,,False,4,4,46,9,47,42,38,0,50,5,51,50,46,4,4,4,4,False,907,1596,2300,1523,0.6621739130434783,1005,301,1078,0.03149617835879326,0.02928955852985382,0.029371796175837517,4,,False,False,False,8c61d4e357b3c2f6783f384802e9aaa084a70bf4,4b89c952c31f026983447ad695e7a145ed432ec5,278edaecdc7895debc326e650fb57a2ff30dfdfc,cc0d1c44cd272dea8eedcb5f6db6e6a42daaec8e
testing_35,human melanoma,524.tiff,524,1,24543,973.0,5289.0,0.2269051038257091,True,9,9,9,8,0,,False,4,15,40,12,42,25,30,11,44,8,46,33,38,4,4,4,4,False,465,750,1254,979,0.7807017543859649,1851,1347,1622,0.044055525213479996,0.0445326492190361,0.04453648626804352,4,,False,False,False,6922635dced261a6bd344cc863bb79b5ad50ea92,688e74d9fe68dbd18d7f632b4966dfdb92dbb69c,07db8a23df5236902786588678a21ae1343e9466,0ab906aed1781be6674d08691cd53fe4c3bd6370
testing_35,human melanoma,524.tiff,524,2,24532,6732.0,2609.0,0.2269051038257091,True,9,9,9,7,0,,False,4,15,29,10,46,14,36,11,33,6,50,22,44,4,4,4,4,False,359,504,968,768,0.7933884297520661,2097,1633,1833,0.04396797716617584,0.045967355370521545,0.04464086890220642,4,,False,False,False,f8d1ef352376841333a1302bf017aa34c0811ea7,ce24d46293e321f3c038567390f818ae3a80e668,e9aab2866641fcf139593cec0a73056e4915cdb5,a2e61944c5a099f09192b1f7c48fe7de2ea1804b
testing_35,human melanoma,524.tiff,524,3,24522,5563.0,813.0,0.2269051038257091,False,9,9,9,6,0,,False,4,11,41,6,46,30,40,7,45,2,50,38,48,4,4,4,4,False,856,1200,1824,1395,0.7648026315789473,1401,777,1206,0.03335357457399368,0.03704923763871193,0.031398799270391464,4,,False,False,False,4c2c41dd610972e59838e6f2c86aeaa225d9f005,c2a6dfb6b46449f40c09c0f147aa36c05ecd66dd,c10cc67f68478fae11e7eb9f6c81cabd08a2f3ce,a0c836e6881ef08d16e7246b3b812db9155d8df0
testing_35,human melanoma,524.tiff,524,4,24541,5596.0,3984.0,0.2269051038257091,False,9,9,9,5,0,,False,4,10,36,3,45,26,42,6,40,0,49,34,49,4,4,3,4,False,490,1092,1666,1026,0.6158463385354142,1509,935,1575,0.03489559888839722,0.03489794582128525,0.03379340469837189,4,,False,False,False,d9732759d09d01f1ada2df51bc054e27477f0967,784f4143faf5342f7d3c2173c65f6afa0502f383,7ad1e996029a47744d095953e49a0207457cce9d,cdef2abdb94d3d73788ac2c0253cbe80c63e2c72
testing_35,human melanoma,524.tiff,524,5,24542,6566.0,4361.0,0.2269051038257091,False,9,9,9,4,0,,False,4,0,45,5,49,45,44,0,49,1,51,49,50,0,4,4,2,True,709,1980,2450,1442,0.5885714285714285,621,151,1159,0.04315533861517906,0.04354561120271683,0.036784350872039795,4,,False,False,False,51f0748a23398991b963adb34e47f8fbf8abf087,177b4c730a1090972d3be4ead2a9a57463a42539,2a44be983551351e4cab7b8fbe6fc5213744fb50,f9f44331c83083d36e4733c7432e7bfb109faeca
testing_35,human melanoma,527.tiff,527,0,24720,1910.0,3925.0,0.2263206989100018,True,29,29,22,29,0,,False,4,9,40,11,36,31,25,5,44,7,40,39,33,4,4,4,4,False,516,775,1287,925,0.7187257187257188,1826,1314,1676,0.06399555504322052,0.06389159709215164,0.06351111829280853,4,,False,False,False,fd460cb7f0d4c10bb4472d70c63ac1c574dc7b0d,79f27ee69a59e7564f1db0114d71470f97c33049,80475009ea530c33dde2865b997e3abdd8c403ba,708268ef99deef469711e885a31979f5c48e0e7e
testing_35,human melanoma,527.tiff,527,1,24705,3749.0,3256.0,0.2263206989100018,True,29,29,22,28,0,,False,4,6,44,10,41,38,31,2,48,6,45,46,39,4,4,4,4,False,608,1178,1794,1180,0.6577480490523969,1423,807,1421,0.05350487679243088,0.052124518901109695,0.05411968752741814,4,,False,False,False,bc51bf690f9669afb7781d2af3c7c5998811f8b1,cc235cdae1545d132f2d9a72da3cacaffe1503f2,e870d1bb1965337aa84a7170d1cc58cb74fae6ce,993354269a85adaae7c0ce23889c017c3058aa85
testing_35,human melanoma,527.tiff,527,2,24715,307.0,4640.0,0.2263206989100018,True,29,29,22,27,0,,False,4,8,44,12,41,36,29,4,48,8,45,44,37,4,4,4,4,False,606,1044,1628,1073,0.6590909090909091,1557,973,1528,0.06261056661605835,0.06387875974178314,0.06046580523252487,4,,False,False,False,3d5a002e01e85a353646a5f40d68e0e47d10858d,d6e0019d4e0a2cbbe8a7c5e35af890d9c5f79d10,7b20e1cd5951bc50e82e623c134707d7fa70b14b,8aaef7333d9f58d0e596c9fcb0679828de084069
testing_35,human melanoma,527.tiff,527,3,24722,1654.0,4749.0,0.2263206989100018,False,29,29,22,26,1,24731:gray_bbox+hem_bbox,False,4,7,38,10,43,31,33,3,42,6,47,39,41,4,4,4,4,False,599,1023,1599,1058,0.6616635397123202,1578,1002,1543,0.054477497935295105,0.051503557711839676,0.05510038882493973,4,,False,False,False,90c16c6ad407aa02b48e0f2d805ddcf33970aac8,8d6873dea6b5bd2304148e98c8c74aa1e7fcf2f4,28274574dedeac08b266bdc0289a5a926acf2da9,5dae3d3def476ed67b8696382c0e29ce81ae5c89
testing_35,human melanoma,527.tiff,527,4,24717,2902.0,4244.0,0.2263206989100018,False,29,29,22,25,0,,False,4,9,41,7,41,32,34,5,45,3,45,40,42,4,4,4,4,False,597,1088,1680,1070,0.6369047619047619,1513,921,1531,0.04965093359351158,0.05013682693243027,0.04902779683470726,4,,False,False,False,de134a8a22a8b6cc45289e1a93fb8794b9727f3b,c8612a01a018eceb69e5ed75add4f60e6e0ed72b,3eb7230aa538057dbd444873287916e1800d35c4,f040d0bf36f1fc2e647bb631fc2a570fb0fcb118
testing_35,human melanoma,527.tiff,527,5,24707,4251.0,3408.0,0.2263206989100018,False,29,29,22,24,0,,False,4,5,46,7,44,41,37,1,50,3,48,49,45,4,4,4,4,False,756,1517,2205,1431,0.6489795918367347,1084,396,1170,0.05298956483602524,0.05439038947224617,0.05282079055905342,4,,False,False,False,d2c8c88a9748809c14847513f50abd3000d4489e,2bdf7a4cb1e731fc6ef2890be066c45df17f9f2e,31d936ea49cba2999a2393a02a15d80dbf203772,8edbe34b1d7c4331bda8c57402e4aa2e640787d8
testing_35,human melanoma,546.tiff,546,0,25538,2758.0,1966.0,0.22685853769696748,True,15,15,13,15,0,,False,4,9,35,13,40,26,27,5,39,9,44,34,35,4,4,4,4,False,502,702,1190,918,0.7714285714285715,1899,1411,1683,0.02170153707265854,0.0213097482919693,0.02152598462998867,4,,False,False,False,e6845f2cb074d3ec8b83f7763d9cd169607bff55,20144c6359ef43ed7c41bb6422fff1f8576653d2,88919c36173adafde8649481da38b18fd327047a,d4b09aacbea14962a8ec3596574e29a3144971f7
testing_35,human melanoma,546.tiff,546,1,25551,1587.0,3256.0,0.22685853769696748,True,15,15,13,14,0,,False,4,11,41,15,31,30,16,7,45,11,35,38,24,4,4,4,4,False,315,480,912,690,0.756578947368421,2121,1689,1911,0.024902980774641037,0.024109521880745888,0.02418009378015995,4,,False,False,False,806d2f009c089893903b804b340fd689f6831bef,206f95f9554c5723a4a39d0397838bd295eca35d,c271ff3825811c90a8835aa3fc02d86f8231c2b8,c9324ef498d5e91156ca084053896d67ac50c557
testing_35,human melanoma,546.tiff,546,2,25539,3266.0,2379.0,0.22685853769696748,True,15,15,13,13,0,,False,4,14,42,6,42,28,36,10,46,2,46,36,44,4,4,4,4,False,580,1008,1584,1076,0.6792929292929293,1593,1017,1525,0.031102143228054047,0.027581438422203064,0.02947229892015457,4,,False,False,False,5fce1b4102204796d1aaaedd2e19379742f19b63,9cf8c615d7fc9d3e4de33c770b163d2e8913f914,1470e56dcb6e7ab995d9e8a721bea81c26c9ed06,e5933de7673b96de7b386ea47dc78e046389ec8e
testing_35,human melanoma,546.tiff,546,3,25562,5325.0,5018.0,0.22685853769696748,False,15,15,13,12,0,,False,4,9,39,12,47,30,35,5,43,8,51,38,43,4,4,4,4,False,506,1050,1634,980,0.5997552019583844,1551,967,1621,0.02405533380806446,0.022135186940431595,0.023739423602819443,4,,False,False,False,c611e63156545c87b6c80757b30cd729059cdd4a,073ea4bc72b7d3ca2061dc2cf5e98d1ec5e211ba,d95e6bc0e366cb5509cbb67fd231d685809a20b5,584f7354b162b5c6cbde8960477e40ac2ed5c460
testing_35,human melanoma,546.tiff,546,4,25523,1402.0,643.0,0.22685853769696748,False,15,15,13,11,1,25560:gray_bbox+hem_bbox,False,4,10,41,8,45,31,37,6,45,4,49,39,45,4,4,4,4,False,832,1147,1755,1351,0.7698005698005698,1454,846,1250,0.03150324150919914,0.03049379587173462,0.029994044452905655,4,,False,False,False,2a17d20edcc7d27eb868e0e5d2a8b061fe8f04f9,83cdaa466cc9b8798860ac5d71508c16f2950a2a,242d8a7bfbd7e4e0a4218156005996206e3bad11,3a0fd34b05d0bbc8bc4e087aec7d4a054b526a90
