rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name
311,6334.0,2292.0,0.8066688,0.1062445342540741,non_human_findings,-1,0,301.tiff
312,2445.0,250.0,0.80572695,0.10623843967914581,non_human_findings,-1,0,301.tiff
313,1979.0,678.0,0.7505473,0.10618174076080322,non_human_findings,-1,0,301.tiff
314,116.0,115.0,0.75396717,0.10611823946237564,non_human_findings,-1,0,301.tiff
315,2703.0,2984.0,0.7473319,0.10610472410917282,non_human_findings,-1,0,301.tiff
316,1971.0,2857.0,0.74302644,0.10602167993783951,non_human_findings,-1,0,301.tiff
317,4448.0,405.0,0.737959,0.10599970817565918,non_human_findings,-1,0,301.tiff
318,2295.0,3658.0,0.74819046,0.10596851259469986,human_correct_label,14935,1,301.tiff
319,1920.0,4355.0,0.7578041,0.10591326653957367,non_human_findings,-1,0,301.tiff
320,4671.0,2354.0,0.7611662,0.10589549690485,non_human_findings,-1,0,301.tiff
321,2046.0,4590.0,0.74449944,0.10586709529161453,non_human_findings,-1,0,301.tiff
322,3911.0,2131.0,0.81799823,0.10585781931877136,non_human_findings,-1,0,301.tiff
323,990.0,497.0,0.7958628,0.10585130751132965,non_human_findings,-1,0,301.tiff
324,1133.0,2768.0,0.7752412,0.10583052784204483,human_rejected_label,14883,2,301.tiff
325,2737.0,1302.0,0.76938313,0.1058005541563034,non_human_findings,-1,0,301.tiff
326,5252.0,3061.0,0.7788565,0.10577402263879776,human_correct_label,14916,1,301.tiff
327,1076.0,460.0,0.7659447,0.1057482659816742,non_human_findings,-1,0,301.tiff
328,2755.0,110.0,0.7594649,0.10558260232210159,non_human_findings,-1,0,301.tiff
329,2938.0,3775.0,0.7517406,0.105426125228405,non_human_findings,-1,0,301.tiff
330,2576.0,4281.0,0.7499959,0.10536879301071167,non_human_findings,-1,0,301.tiff
331,6117.0,2909.0,0.7778446,0.1053258404135704,non_human_findings,-1,0,301.tiff
332,2240.0,4054.0,0.75819486,0.10520339012145996,non_human_findings,-1,0,301.tiff
333,5397.0,893.0,0.7580849,0.10516596585512161,non_human_findings,-1,0,301.tiff
334,4284.0,665.0,0.756403,0.10516420751810074,non_human_findings,-1,0,301.tiff
335,734.0,810.0,0.7760589,0.10502265393733978,non_human_findings,-1,0,301.tiff
336,5975.0,2633.0,0.75948274,0.10499062389135361,non_human_findings,-1,0,301.tiff
337,3659.0,4410.0,0.79766613,0.10497791320085526,human_rejected_label,15006,2,301.tiff
338,6326.0,2663.0,0.7699439,0.10493306815624237,non_human_findings,-1,0,301.tiff
339,3350.0,2247.0,0.7915327,0.10493051260709763,non_human_findings,-1,0,301.tiff
340,1118.0,428.0,0.7735951,0.10469187796115875,non_human_findings,-1,0,301.tiff
341,2220.0,538.0,0.7938399,0.10465683788061142,non_human_findings,-1,0,301.tiff
342,2241.0,4737.0,0.777079,0.10455296188592911,non_human_findings,-1,0,301.tiff
343,2639.0,3873.0,0.73754483,0.1045321449637413,non_human_findings,-1,0,301.tiff
344,2309.0,3170.0,0.7828118,0.10453099757432938,non_human_findings,-1,0,301.tiff
345,555.0,978.0,0.787515,0.10448513925075531,non_human_findings,-1,0,301.tiff
346,139.0,4681.0,0.80528194,0.10442899912595749,non_human_findings,-1,0,301.tiff
347,1312.0,2964.0,0.7606929,0.10440688580274582,non_human_findings,-1,0,301.tiff
348,4126.0,3341.0,0.74843913,0.10438954830169678,non_human_findings,-1,0,301.tiff
349,4854.0,4439.0,0.76329154,0.10435657948255539,non_human_findings,-1,0,301.tiff
350,2645.0,3921.0,0.7627626,0.10427878051996231,non_human_findings,-1,0,301.tiff
351,1667.0,708.0,0.7452071,0.10407187789678574,non_human_findings,-1,0,301.tiff
352,4515.0,635.0,0.7386931,0.10406683385372162,non_human_findings,-1,0,301.tiff
353,2515.0,3971.0,0.76540715,0.10400647670030594,non_human_findings,-1,0,301.tiff
354,5983.0,1404.0,0.78517866,0.10399450361728668,non_human_findings,-1,0,301.tiff
355,192.0,1809.0,0.7369443,0.10395173728466034,non_human_findings,-1,0,301.tiff
356,3108.0,1305.0,0.7444353,0.10394018143415451,non_human_findings,-1,0,301.tiff
357,1911.0,4393.0,0.7887644,0.10389048606157303,human_rejected_label,14994,2,301.tiff
358,3032.0,2158.0,0.74962676,0.10374946892261505,non_human_findings,-1,0,301.tiff
359,292.0,1477.0,0.83744353,0.10370802879333496,non_human_findings,-1,0,301.tiff
360,6224.0,3670.0,0.790178,0.10365607589483261,non_human_findings,-1,0,301.tiff
361,4556.0,2197.0,0.76399964,0.10356410592794418,non_human_findings,-1,0,301.tiff
362,1116.0,4258.0,0.750916,0.10355355590581894,non_human_findings,-1,0,301.tiff
363,398.0,4099.0,0.7689371,0.10350548475980759,non_human_findings,-1,0,301.tiff
364,4698.0,2292.0,0.7424175,0.10349110513925552,non_human_findings,-1,0,301.tiff
365,905.0,686.0,0.7626039,0.10338450968265533,non_human_findings,-1,0,301.tiff
366,2522.0,4803.0,0.77248895,0.1033715084195137,non_human_findings,-1,0,301.tiff
367,844.0,3344.0,0.7575958,0.10316553711891174,non_human_findings,-1,0,301.tiff
368,1557.0,4157.0,0.7392427,0.1031441017985344,non_human_findings,-1,0,301.tiff
369,4927.0,4157.0,0.76272315,0.1031389832496643,non_human_findings,-1,0,301.tiff
370,3340.0,1096.0,0.81375104,0.1031317338347435,non_human_findings,-1,0,301.tiff
371,2639.0,4130.0,0.73726296,0.10308028757572174,non_human_findings,-1,0,301.tiff
372,6260.0,72.0,0.74004215,0.10301468521356583,non_human_findings,-1,0,301.tiff
373,1346.0,862.0,0.81074744,0.10296550393104553,non_human_findings,-1,0,301.tiff
374,6124.0,282.0,0.7497744,0.10296343266963959,non_human_findings,-1,0,301.tiff
375,115.0,495.0,0.8050545,0.1029202938079834,non_human_findings,-1,0,301.tiff
376,1833.0,2104.0,0.7782776,0.10291862487792969,non_human_findings,-1,0,301.tiff
377,6074.0,4328.0,0.740862,0.10257714241743088,non_human_findings,-1,0,301.tiff
378,3830.0,118.0,0.7730276,0.10241126269102097,non_human_findings,-1,0,301.tiff
379,4394.0,215.0,0.77563584,0.10240472853183746,non_human_findings,-1,0,301.tiff
380,2756.0,3894.0,0.75334495,0.10239100456237793,non_human_findings,-1,0,301.tiff
381,1014.0,1095.0,0.75803244,0.10232475399971008,human_correct_label,14790,1,301.tiff
382,2738.0,2825.0,0.7424917,0.10223594307899475,human_rejected_label,14896,2,301.tiff
383,516.0,1550.0,0.7459914,0.1022307276725769,non_human_findings,-1,0,301.tiff
384,2550.0,3960.0,0.7630871,0.10214625298976898,non_human_findings,-1,0,301.tiff
385,1902.0,4235.0,0.7376185,0.10212457925081253,non_human_findings,-1,0,301.tiff
386,5928.0,2632.0,0.7841102,0.10211542248725891,non_human_findings,-1,0,301.tiff
387,1188.0,1700.0,0.74519527,0.10207429528236389,non_human_findings,-1,0,301.tiff
388,5337.0,103.0,0.76275784,0.1019924059510231,non_human_findings,-1,0,301.tiff
389,4060.0,2731.0,0.78980196,0.10197648406028748,non_human_findings,-1,0,301.tiff
390,5275.0,4064.0,0.75146705,0.10191594809293747,non_human_findings,-1,0,301.tiff
391,5598.0,1299.0,0.7674859,0.10182312875986099,non_human_findings,-1,0,301.tiff
392,2228.0,3796.0,0.7410742,0.1018197163939476,non_human_findings,-1,0,301.tiff
393,1165.0,2134.0,0.8155761,0.10181302577257156,non_human_findings,-1,0,301.tiff
394,168.0,3323.0,0.7706731,0.10174521058797836,non_human_findings,-1,0,301.tiff
395,4571.0,1908.0,0.79256386,0.10171987861394882,non_human_findings,-1,0,301.tiff
396,3713.0,3632.0,0.8325285,0.10162119567394257,human_correct_label,15025,1,301.tiff
397,5901.0,2905.0,0.7529699,0.101585254073143,non_human_findings,-1,0,301.tiff
398,2811.0,4293.0,0.7452272,0.1015554741024971,non_human_findings,-1,0,301.tiff
399,3967.0,440.0,0.7542525,0.10151969641447067,non_human_findings,-1,0,301.tiff
400,4442.0,2336.0,0.76099676,0.10145796090364456,non_human_findings,-1,0,301.tiff
401,935.0,1354.0,0.7688021,0.10144287347793579,non_human_findings,-1,0,301.tiff
402,5995.0,3211.0,0.73958343,0.10144007205963135,non_human_findings,-1,0,301.tiff
403,4771.0,487.0,0.75103104,0.1014229953289032,non_human_findings,-1,0,301.tiff
404,2771.0,3324.0,0.7430462,0.10130482167005539,non_human_findings,-1,0,301.tiff
405,2375.0,3679.0,0.73796785,0.10122625529766083,non_human_findings,-1,0,301.tiff
406,3273.0,2801.0,0.77883947,0.10113034397363663,non_human_findings,-1,0,301.tiff
407,6213.0,4150.0,0.7466202,0.10112961381673813,non_human_findings,-1,0,301.tiff
408,4448.0,1571.0,0.7836588,0.10110189020633698,non_human_findings,-1,0,301.tiff
409,1859.0,1301.0,0.74039483,0.10105140507221222,non_human_findings,-1,0,301.tiff
410,896.0,642.0,0.7605236,0.1010039821267128,non_human_findings,-1,0,301.tiff
411,5126.0,1882.0,0.79443854,0.10099893808364868,non_human_findings,-1,0,301.tiff
412,5595.0,3635.0,0.7903237,0.10090764611959457,non_human_findings,-1,0,301.tiff
413,6130.0,680.0,0.7406227,0.10084366053342819,non_human_findings,-1,0,301.tiff
414,4250.0,1285.0,0.7613752,0.10071801394224167,non_human_findings,-1,0,301.tiff
415,923.0,3043.0,0.79511595,0.10069821774959564,non_human_findings,-1,0,301.tiff
416,3494.0,2153.0,0.74597734,0.10067403316497803,non_human_findings,-1,0,301.tiff
417,3772.0,1504.0,0.73856694,0.10063803195953369,non_human_findings,-1,0,301.tiff
418,6131.0,2240.0,0.7644479,0.10062553733587265,non_human_findings,-1,0,301.tiff
419,1830.0,1974.0,0.7399575,0.10059972107410431,non_human_findings,-1,0,301.tiff
420,5201.0,1949.0,0.7417208,0.10046803206205368,non_human_findings,-1,0,301.tiff
421,146.0,751.0,0.8142264,0.10045161098241806,non_human_findings,-1,0,301.tiff
422,132.0,3825.0,0.7423272,0.10043583810329437,non_human_findings,-1,0,301.tiff
423,4848.0,2854.0,0.76735467,0.10036929696798325,non_human_findings,-1,0,301.tiff
424,3200.0,2535.0,0.739894,0.10033291578292847,non_human_findings,-1,0,301.tiff
425,4161.0,2210.0,0.7777203,0.10031851381063461,non_human_findings,-1,0,301.tiff
426,623.0,4758.0,0.7700795,0.10031456500291824,non_human_findings,-1,0,301.tiff
427,6272.0,1628.0,0.7459605,0.10013160854578018,non_human_findings,-1,0,301.tiff
428,2203.0,2171.0,0.7659776,0.10011810064315796,non_human_findings,-1,0,301.tiff
429,4204.0,4410.0,0.8055677,0.10009567439556122,non_human_findings,-1,0,301.tiff
430,6346.0,4513.0,0.8032803,0.10006371885538101,non_human_findings,-1,0,301.tiff
431,4506.0,1681.0,0.74036497,0.10001805424690247,non_human_findings,-1,0,301.tiff
432,2565.0,3889.0,0.76816744,0.09991347044706345,non_human_findings,-1,0,301.tiff
433,568.0,4526.0,0.7443086,0.0999116525053978,non_human_findings,-1,0,301.tiff
434,5922.0,2207.0,0.7632152,0.09989997744560242,non_human_findings,-1,0,301.tiff
435,6392.0,201.0,0.7679515,0.0998985767364502,non_human_findings,-1,0,301.tiff
436,3724.0,2438.0,0.7744607,0.09986796975135803,non_human_findings,-1,0,301.tiff
437,858.0,4413.0,0.75628734,0.09978341311216354,non_human_findings,-1,0,301.tiff
438,4308.0,920.0,0.7403779,0.09973545372486115,non_human_findings,-1,0,301.tiff
439,4546.0,4015.0,0.7397196,0.09972575306892395,non_human_findings,-1,0,301.tiff
440,2266.0,4095.0,0.7572373,0.0996856540441513,non_human_findings,-1,0,301.tiff
441,4064.0,3388.0,0.75956607,0.09967463463544846,non_human_findings,-1,0,301.tiff
442,6164.0,462.0,0.74048746,0.09963669627904892,non_human_findings,-1,0,301.tiff
443,3668.0,3689.0,0.7551209,0.0995301902294159,non_human_findings,-1,0,301.tiff
444,5716.0,3723.0,0.7442619,0.09948504716157913,non_human_findings,-1,0,301.tiff
445,3609.0,4191.0,0.74425596,0.09947898238897324,non_human_findings,-1,0,301.tiff
446,565.0,4384.0,0.7843426,0.0994294136762619,non_human_findings,-1,0,301.tiff
447,3663.0,591.0,0.76177144,0.099211186170578,non_human_findings,-1,0,301.tiff
448,6222.0,2269.0,0.79560333,0.09914461523294449,non_human_findings,-1,0,301.tiff
449,150.0,695.0,0.7427866,0.09913536161184311,non_human_findings,-1,0,301.tiff
450,3255.0,3765.0,0.7750588,0.09911474585533142,non_human_findings,-1,0,301.tiff
451,5025.0,3152.0,0.8043628,0.09905114024877548,non_human_findings,-1,0,301.tiff
452,1246.0,203.0,0.84258354,0.09903261065483093,non_human_findings,-1,0,301.tiff
453,3049.0,2273.0,0.7489702,0.09895200282335281,non_human_findings,-1,0,301.tiff
454,1788.0,354.0,0.7544865,0.09894943237304688,human_correct_label,14735,1,301.tiff
455,5111.0,4233.0,0.7774929,0.09889048337936401,non_human_findings,-1,0,301.tiff
456,287.0,1225.0,0.83232814,0.09882053732872009,non_human_findings,-1,0,301.tiff
457,5356.0,1429.0,0.7489914,0.09879381209611893,non_human_findings,-1,0,301.tiff
458,1946.0,4470.0,0.74972457,0.09874625504016876,non_human_findings,-1,0,301.tiff
459,6223.0,2820.0,0.7842686,0.09874336421489716,non_human_findings,-1,0,301.tiff
460,1107.0,559.0,0.7500182,0.09872722625732422,non_human_findings,-1,0,301.tiff
461,1014.0,4777.0,0.7720368,0.09864047169685364,non_human_findings,-1,0,301.tiff
462,2216.0,1680.0,0.7640769,0.09863591194152832,non_human_findings,-1,0,301.tiff
463,26.0,3864.0,0.7805483,0.09859352558851242,non_human_findings,-1,0,301.tiff
464,3627.0,1703.0,0.7393788,0.098548024892807,non_human_findings,-1,0,301.tiff
465,5561.0,2006.0,0.78352314,0.09853687137365341,non_human_findings,-1,0,301.tiff
466,968.0,3424.0,0.74148834,0.09851611405611038,non_human_findings,-1,0,301.tiff
467,6338.0,642.0,0.78404516,0.09850288927555084,non_human_findings,-1,0,301.tiff
468,2374.0,3512.0,0.7709158,0.0983191579580307,non_human_findings,-1,0,301.tiff
469,4483.0,3633.0,0.75074863,0.09831789135932922,non_human_findings,-1,0,301.tiff
470,2897.0,3200.0,0.8354462,0.09828116744756699,non_human_findings,-1,0,301.tiff
471,1609.0,3070.0,0.74107456,0.09827212244272232,non_human_findings,-1,0,301.tiff
472,3257.0,4325.0,0.7668422,0.09823281317949295,non_human_findings,-1,0,301.tiff
473,6333.0,3689.0,0.738553,0.09815049171447754,non_human_findings,-1,0,301.tiff
474,3662.0,1199.0,0.7837726,0.09810446947813034,non_human_findings,-1,0,301.tiff
475,4482.0,1021.0,0.80341196,0.09808914363384247,non_human_findings,-1,0,301.tiff
476,6073.0,2077.0,0.7546793,0.09800118207931519,non_human_findings,-1,0,301.tiff
477,3988.0,2809.0,0.74712175,0.09797775745391846,non_human_findings,-1,0,301.tiff
478,2574.0,3293.0,0.77219063,0.09791381657123566,non_human_findings,-1,0,301.tiff
479,114.0,1441.0,0.7882398,0.09789738059043884,non_human_findings,-1,0,301.tiff
480,5068.0,4190.0,0.763877,0.09784871339797974,non_human_findings,-1,0,301.tiff
481,1122.0,4144.0,0.7445734,0.09784552454948425,non_human_findings,-1,0,301.tiff
482,5937.0,1069.0,0.75311977,0.09782350063323975,non_human_findings,-1,0,301.tiff
483,6146.0,4361.0,0.75407726,0.09777230024337769,non_human_findings,-1,0,301.tiff
484,90.0,2539.0,0.74857014,0.09775739163160324,non_human_findings,-1,0,301.tiff
485,3316.0,2240.0,0.7730589,0.09774351865053177,non_human_findings,-1,0,301.tiff
486,6261.0,4761.0,0.7833642,0.09772565960884094,non_human_findings,-1,0,301.tiff
487,4914.0,1968.0,0.7807017,0.09771596640348434,non_human_findings,-1,0,301.tiff
488,2231.0,1077.0,0.7520695,0.09770411252975464,human_rejected_label,14793,2,301.tiff
489,2500.0,975.0,0.7701241,0.09770357608795166,non_human_findings,-1,0,301.tiff
490,2143.0,3645.0,0.7574293,0.09770284593105316,non_human_findings,-1,0,301.tiff
491,2417.0,3881.0,0.74496764,0.09770120680332184,non_human_findings,-1,0,301.tiff
492,5821.0,3488.0,0.7660716,0.09766898304224014,non_human_findings,-1,0,301.tiff
493,1356.0,965.0,0.7383045,0.0976029485464096,non_human_findings,-1,0,301.tiff
494,2425.0,4104.0,0.7651573,0.09757909178733826,non_human_findings,-1,0,301.tiff
495,1777.0,3212.0,0.78222615,0.0975039154291153,non_human_findings,-1,0,301.tiff
496,5308.0,1960.0,0.75485784,0.0974561795592308,non_human_findings,-1,0,301.tiff
497,5000.0,1618.0,0.7392828,0.09744489192962646,non_human_findings,-1,0,301.tiff
498,5887.0,2648.0,0.7793729,0.09743377566337585,non_human_findings,-1,0,301.tiff
499,2798.0,2735.0,0.7382459,0.09741102159023285,non_human_findings,-1,0,301.tiff
500,3420.0,4806.0,0.74826425,0.09739487618207932,non_human_findings,-1,0,301.tiff
501,3150.0,2313.0,0.7563261,0.09728783369064331,human_rejected_label,14851,2,301.tiff
502,4048.0,1975.0,0.81198996,0.09728355705738068,non_human_findings,-1,0,301.tiff
503,1768.0,3113.0,0.742781,0.09724967926740646,non_human_findings,-1,0,301.tiff
504,3071.0,3687.0,0.78176135,0.09712399542331696,non_human_findings,-1,0,301.tiff
505,3081.0,2669.0,0.74101156,0.09702325612306595,non_human_findings,-1,0,301.tiff
506,4499.0,301.0,0.8303558,0.09694205224514008,non_human_findings,-1,0,301.tiff
507,3251.0,4731.0,0.74727494,0.09693186730146408,non_human_findings,-1,0,301.tiff
508,2570.0,446.0,0.75705296,0.09682420641183853,non_human_findings,-1,0,301.tiff
509,5178.0,4595.0,0.75263447,0.09673171490430832,non_human_findings,-1,0,301.tiff
510,4234.0,2428.0,0.74126387,0.09667852520942688,non_human_findings,-1,0,301.tiff
511,4723.0,4283.0,0.7490742,0.09662491828203201,non_human_findings,-1,0,301.tiff
512,5113.0,3673.0,0.8023584,0.09661653637886047,non_human_findings,-1,0,301.tiff
513,242.0,1960.0,0.8024736,0.09657391905784607,non_human_findings,-1,0,301.tiff
514,2329.0,3672.0,0.7972367,0.09654166549444199,non_human_findings,-1,0,301.tiff
515,1181.0,322.0,0.7642409,0.09651543200016022,non_human_findings,-1,0,301.tiff
516,5053.0,474.0,0.8046547,0.09648086130619049,non_human_findings,-1,0,301.tiff
517,953.0,3173.0,0.7896012,0.09647852182388306,non_human_findings,-1,0,301.tiff
518,3577.0,4346.0,0.7373538,0.096450574696064,non_human_findings,-1,0,301.tiff
519,3902.0,1359.0,0.74041325,0.09639795124530792,non_human_findings,-1,0,301.tiff
520,3777.0,2963.0,0.74999994,0.09628624469041824,non_human_findings,-1,0,301.tiff
521,5520.0,1693.0,0.7704952,0.09627040475606918,non_human_findings,-1,0,301.tiff
522,201.0,3598.0,0.7670093,0.09618836641311646,non_human_findings,-1,0,301.tiff
523,2959.0,3603.0,0.74639136,0.0961703285574913,non_human_findings,-1,0,301.tiff
524,3222.0,3364.0,0.8052047,0.09613899141550064,non_human_findings,-1,0,301.tiff
525,5049.0,4414.0,0.7428678,0.09609249979257584,non_human_findings,-1,0,301.tiff
526,5609.0,3097.0,0.74306935,0.09599561989307404,non_human_findings,-1,0,301.tiff
527,863.0,149.0,0.7648726,0.0959646999835968,non_human_findings,-1,0,301.tiff
528,4528.0,154.0,0.7688709,0.09596323221921921,non_human_findings,-1,0,301.tiff
529,410.0,125.0,0.7472474,0.09593367576599121,non_human_findings,-1,0,301.tiff
530,3334.0,2722.0,0.7406608,0.0959329754114151,non_human_findings,-1,0,301.tiff
531,3222.0,2391.0,0.7926256,0.09578786045312881,non_human_findings,-1,0,301.tiff
532,3052.0,3805.0,0.7855119,0.09578113257884979,non_human_findings,-1,0,301.tiff
533,5990.0,4740.0,0.7628873,0.09574306011199951,non_human_findings,-1,0,301.tiff
534,5613.0,4203.0,0.8284336,0.09573321044445038,non_human_findings,-1,0,301.tiff
535,1869.0,3339.0,0.768327,0.09568901360034943,non_human_findings,-1,0,301.tiff
536,2619.0,606.0,0.7611028,0.09567319601774216,non_human_findings,-1,0,301.tiff
537,5380.0,929.0,0.743382,0.09558887779712677,non_human_findings,-1,0,301.tiff
538,649.0,1711.0,0.7876104,0.09556780755519867,non_human_findings,-1,0,301.tiff
539,4415.0,961.0,0.7396088,0.09551374614238739,non_human_findings,-1,0,301.tiff
540,2133.0,3514.0,0.7431554,0.09550344198942184,non_human_findings,-1,0,301.tiff
541,3217.0,2615.0,0.7394037,0.09549963474273682,human_correct_label,14906,1,301.tiff
542,5504.0,1172.0,0.7602434,0.09540975838899612,non_human_findings,-1,0,301.tiff
543,4297.0,45.0,0.75853133,0.09537221491336823,non_human_findings,-1,0,301.tiff
544,4382.0,2871.0,0.76234704,0.0953398272395134,non_human_findings,-1,0,301.tiff
545,3844.0,1281.0,0.760152,0.09533051401376724,non_human_findings,-1,0,301.tiff
546,5671.0,167.0,0.74159485,0.09532088786363602,non_human_findings,-1,0,301.tiff
547,5012.0,2440.0,0.8059468,0.09531738609075546,non_human_findings,-1,0,301.tiff
548,5489.0,2654.0,0.76035833,0.09529908746480942,non_human_findings,-1,0,301.tiff
549,6369.0,3605.0,0.76793116,0.09516913443803787,non_human_findings,-1,0,301.tiff
