file_name,tumor_type,seed_index,z,n_at_z
301.tiff,canine cutaneous mast cell tumor,3,5.25,617
301.tiff,canine cutaneous mast cell tumor,3,5.3,583
301.tiff,canine cutaneous mast cell tumor,3,5.35,551
301.tiff,canine cutaneous mast cell tumor,3,5.4,521
301.tiff,canine cutaneous mast cell tumor,3,5.45,500
301.tiff,canine cutaneous mast cell tumor,3,5.5,472
301.tiff,canine cutaneous mast cell tumor,3,5.55,452
301.tiff,canine cutaneous mast cell tumor,3,5.6,431
301.tiff,canine cutaneous mast cell tumor,3,5.65,401
301.tiff,canine cutaneous mast cell tumor,3,5.7,383
301.tiff,canine cutaneous mast cell tumor,3,5.75,360
301.tiff,canine cutaneous mast cell tumor,3,5.8,341
301.tiff,canine cutaneous mast cell tumor,3,5.85,320
301.tiff,canine cutaneous mast cell tumor,3,5.9,294
301.tiff,canine cutaneous mast cell tumor,3,5.95,274
301.tiff,canine cutaneous mast cell tumor,3,6.0,255
301.tiff,canine cutaneous mast cell tumor,4,0.0,18069
301.tiff,canine cutaneous mast cell tumor,4,0.05,18057
301.tiff,canine cutaneous mast cell tumor,4,0.1,18046
301.tiff,canine cutaneous mast cell tumor,4,0.15,18016
301.tiff,canine cutaneous mast cell tumor,4,0.2,17997
301.tiff,canine cutaneous mast cell tumor,4,0.25,17960
301.tiff,canine cutaneous mast cell tumor,4,0.3,17915
301.tiff,canine cutaneous mast cell tumor,4,0.35,17883
301.tiff,canine cutaneous mast cell tumor,4,0.4,17830
301.tiff,canine cutaneous mast cell tumor,4,0.45,17775
301.tiff,canine cutaneous mast cell tumor,4,0.5,17708
301.tiff,canine cutaneous mast cell tumor,4,0.55,17637
301.tiff,canine cutaneous mast cell tumor,4,0.6,17574
301.tiff,canine cutaneous mast cell tumor,4,0.65,17499
301.tiff,canine cutaneous mast cell tumor,4,0.7,17438
301.tiff,canine cutaneous mast cell tumor,4,0.75,17361
301.tiff,canine cutaneous mast cell tumor,4,0.8,17286
301.tiff,canine cutaneous mast cell tumor,4,0.85,17203
301.tiff,canine cutaneous mast cell tumor,4,0.9,17114
301.tiff,canine cutaneous mast cell tumor,4,0.95,17026
301.tiff,canine cutaneous mast cell tumor,4,1.0,16932
301.tiff,canine cutaneous mast cell tumor,4,1.05,16839
301.tiff,canine cutaneous mast cell tumor,4,1.1,16740
301.tiff,canine cutaneous mast cell tumor,4,1.15,16647
301.tiff,canine cutaneous mast cell tumor,4,1.2,16537
301.tiff,canine cutaneous mast cell tumor,4,1.25,16436
301.tiff,canine cutaneous mast cell tumor,4,1.3,16341
301.tiff,canine cutaneous mast cell tumor,4,1.35,16244
301.tiff,canine cutaneous mast cell tumor,4,1.4,16131
301.tiff,canine cutaneous mast cell tumor,4,1.45,16002
301.tiff,canine cutaneous mast cell tumor,4,1.5,15895
301.tiff,canine cutaneous mast cell tumor,4,1.55,15767
301.tiff,canine cutaneous mast cell tumor,4,1.6,15628
301.tiff,canine cutaneous mast cell tumor,4,1.65,15479
301.tiff,canine cutaneous mast cell tumor,4,1.7,15331
301.tiff,canine cutaneous mast cell tumor,4,1.75,15173
301.tiff,canine cutaneous mast cell tumor,4,1.8,15026
301.tiff,canine cutaneous mast cell tumor,4,1.85,14851
301.tiff,canine cutaneous mast cell tumor,4,1.9,14695
301.tiff,canine cutaneous mast cell tumor,4,1.95,14495
301.tiff,canine cutaneous mast cell tumor,4,2.0,14313
301.tiff,canine cutaneous mast cell tumor,4,2.05,14096
301.tiff,canine cutaneous mast cell tumor,4,2.1,13902
301.tiff,canine cutaneous mast cell tumor,4,2.15,13709
301.tiff,canine cutaneous mast cell tumor,4,2.2,13474
301.tiff,canine cutaneous mast cell tumor,4,2.25,13235
301.tiff,canine cutaneous mast cell tumor,4,2.3,12999
301.tiff,canine cutaneous mast cell tumor,4,2.35,12743
301.tiff,canine cutaneous mast cell tumor,4,2.4,12473
301.tiff,canine cutaneous mast cell tumor,4,2.45,12209
301.tiff,canine cutaneous mast cell tumor,4,2.5,11941
301.tiff,canine cutaneous mast cell tumor,4,2.55,11649
301.tiff,canine cutaneous mast cell tumor,4,2.6,11357
301.tiff,canine cutaneous mast cell tumor,4,2.65,11091
301.tiff,canine cutaneous mast cell tumor,4,2.7,10788
301.tiff,canine cutaneous mast cell tumor,4,2.75,10458
301.tiff,canine cutaneous mast cell tumor,4,2.8,10128
301.tiff,canine cutaneous mast cell tumor,4,2.85,9801
301.tiff,canine cutaneous mast cell tumor,4,2.9,9470
301.tiff,canine cutaneous mast cell tumor,4,2.95,9198
301.tiff,canine cutaneous mast cell tumor,4,3.0,8874
301.tiff,canine cutaneous mast cell tumor,4,3.05,8552
301.tiff,canine cutaneous mast cell tumor,4,3.1,8211
301.tiff,canine cutaneous mast cell tumor,4,3.15,7883
301.tiff,canine cutaneous mast cell tumor,4,3.2,7570
301.tiff,canine cutaneous mast cell tumor,4,3.25,7290
301.tiff,canine cutaneous mast cell tumor,4,3.3,6987
301.tiff,canine cutaneous mast cell tumor,4,3.35,6663
301.tiff,canine cutaneous mast cell tumor,4,3.4,6372
301.tiff,canine cutaneous mast cell tumor,4,3.45,6076
301.tiff,canine cutaneous mast cell tumor,4,3.5,5806
301.tiff,canine cutaneous mast cell tumor,4,3.55,5542
301.tiff,canine cutaneous mast cell tumor,4,3.6,5274
301.tiff,canine cutaneous mast cell tumor,4,3.65,5017
301.tiff,canine cutaneous mast cell tumor,4,3.7,4745
301.tiff,canine cutaneous mast cell tumor,4,3.75,4494
301.tiff,canine cutaneous mast cell tumor,4,3.8,4246
301.tiff,canine cutaneous mast cell tumor,4,3.85,4045
301.tiff,canine cutaneous mast cell tumor,4,3.9,3810
301.tiff,canine cutaneous mast cell tumor,4,3.95,3578
301.tiff,canine cutaneous mast cell tumor,4,4.0,3365
301.tiff,canine cutaneous mast cell tumor,4,4.05,3181
301.tiff,canine cutaneous mast cell tumor,4,4.1,2981
301.tiff,canine cutaneous mast cell tumor,4,4.15,2799
301.tiff,canine cutaneous mast cell tumor,4,4.2,2639
301.tiff,canine cutaneous mast cell tumor,4,4.25,2465
301.tiff,canine cutaneous mast cell tumor,4,4.3,2317
301.tiff,canine cutaneous mast cell tumor,4,4.35,2197
301.tiff,canine cutaneous mast cell tumor,4,4.4,2052
301.tiff,canine cutaneous mast cell tumor,4,4.45,1912
301.tiff,canine cutaneous mast cell tumor,4,4.5,1797
301.tiff,canine cutaneous mast cell tumor,4,4.55,1663
301.tiff,canine cutaneous mast cell tumor,4,4.6,1553
301.tiff,canine cutaneous mast cell tumor,4,4.65,1443
301.tiff,canine cutaneous mast cell tumor,4,4.7,1343
301.tiff,canine cutaneous mast cell tumor,4,4.75,1266
301.tiff,canine cutaneous mast cell tumor,4,4.8,1182
301.tiff,canine cutaneous mast cell tumor,4,4.85,1099
301.tiff,canine cutaneous mast cell tumor,4,4.9,1022
301.tiff,canine cutaneous mast cell tumor,4,4.95,957
301.tiff,canine cutaneous mast cell tumor,4,5.0,882
301.tiff,canine cutaneous mast cell tumor,4,5.05,813
301.tiff,canine cutaneous mast cell tumor,4,5.1,760
301.tiff,canine cutaneous mast cell tumor,4,5.15,704
301.tiff,canine cutaneous mast cell tumor,4,5.2,650
301.tiff,canine cutaneous mast cell tumor,4,5.25,606
301.tiff,canine cutaneous mast cell tumor,4,5.3,575
301.tiff,canine cutaneous mast cell tumor,4,5.35,533
301.tiff,canine cutaneous mast cell tumor,4,5.4,486
301.tiff,canine cutaneous mast cell tumor,4,5.45,445
301.tiff,canine cutaneous mast cell tumor,4,5.5,420
301.tiff,canine cutaneous mast cell tumor,4,5.55,394
301.tiff,canine cutaneous mast cell tumor,4,5.6,367
301.tiff,canine cutaneous mast cell tumor,4,5.65,336
301.tiff,canine cutaneous mast cell tumor,4,5.7,318
301.tiff,canine cutaneous mast cell tumor,4,5.75,303
301.tiff,canine cutaneous mast cell tumor,4,5.8,288
301.tiff,canine cutaneous mast cell tumor,4,5.85,274
301.tiff,canine cutaneous mast cell tumor,4,5.9,260
301.tiff,canine cutaneous mast cell tumor,4,5.95,244
301.tiff,canine cutaneous mast cell tumor,4,6.0,231
201.tiff,canine lung cancer,0,0.0,15542
201.tiff,canine lung cancer,0,0.05,15497
201.tiff,canine lung cancer,0,0.1,15435
201.tiff,canine lung cancer,0,0.15,15363
201.tiff,canine lung cancer,0,0.2,15290
201.tiff,canine lung cancer,0,0.25,15209
201.tiff,canine lung cancer,0,0.3,15115
201.tiff,canine lung cancer,0,0.35,15001
201.tiff,canine lung cancer,0,0.4,14867
201.tiff,canine lung cancer,0,0.45,14744
201.tiff,canine lung cancer,0,0.5,14619
201.tiff,canine lung cancer,0,0.55,14493
201.tiff,canine lung cancer,0,0.6,14346
201.tiff,canine lung cancer,0,0.65,14197
201.tiff,canine lung cancer,0,0.7,14033
201.tiff,canine lung cancer,0,0.75,13864
201.tiff,canine lung cancer,0,0.8,13705
201.tiff,canine lung cancer,0,0.85,13543
201.tiff,canine lung cancer,0,0.9,13368
201.tiff,canine lung cancer,0,0.95,13197
201.tiff,canine lung cancer,0,1.0,12973
201.tiff,canine lung cancer,0,1.05,12761
201.tiff,canine lung cancer,0,1.1,12576
201.tiff,canine lung cancer,0,1.15,12357
201.tiff,canine lung cancer,0,1.2,12124
201.tiff,canine lung cancer,0,1.25,11883
201.tiff,canine lung cancer,0,1.3,11645
201.tiff,canine lung cancer,0,1.35,11426
201.tiff,canine lung cancer,0,1.4,11168
201.tiff,canine lung cancer,0,1.45,10938
201.tiff,canine lung cancer,0,1.5,10689
201.tiff,canine lung cancer,0,1.55,10426
201.tiff,canine lung cancer,0,1.6,10205
201.tiff,canine lung cancer,0,1.65,9910
201.tiff,canine lung cancer,0,1.7,9635
201.tiff,canine lung cancer,0,1.75,9347
201.tiff,canine lung cancer,0,1.8,9062
201.tiff,canine lung cancer,0,1.85,8805
201.tiff,canine lung cancer,0,1.9,8513
201.tiff,canine lung cancer,0,1.95,8234
201.tiff,canine lung cancer,0,2.0,7952
201.tiff,canine lung cancer,0,2.05,7665
201.tiff,canine lung cancer,0,2.1,7412
201.tiff,canine lung cancer,0,2.15,7150
201.tiff,canine lung cancer,0,2.2,6882
201.tiff,canine lung cancer,0,2.25,6627
201.tiff,canine lung cancer,0,2.3,6376
201.tiff,canine lung cancer,0,2.35,6112
201.tiff,canine lung cancer,0,2.4,5862
201.tiff,canine lung cancer,0,2.45,5583
201.tiff,canine lung cancer,0,2.5,5321
201.tiff,canine lung cancer,0,2.55,5102
201.tiff,canine lung cancer,0,2.6,4847
201.tiff,canine lung cancer,0,2.65,4613
201.tiff,canine lung cancer,0,2.7,4381
201.tiff,canine lung cancer,0,2.75,4182
201.tiff,canine lung cancer,0,2.8,3953
201.tiff,canine lung cancer,0,2.85,3745
201.tiff,canine lung cancer,0,2.9,3533
201.tiff,canine lung cancer,0,2.95,3318
201.tiff,canine lung cancer,0,3.0,3129
201.tiff,canine lung cancer,0,3.05,2945
201.tiff,canine lung cancer,0,3.1,2788
201.tiff,canine lung cancer,0,3.15,2600
201.tiff,canine lung cancer,0,3.2,2438
201.tiff,canine lung cancer,0,3.25,2281
201.tiff,canine lung cancer,0,3.3,2136
201.tiff,canine lung cancer,0,3.35,1984
201.tiff,canine lung cancer,0,3.4,1856
201.tiff,canine lung cancer,0,3.45,1725
201.tiff,canine lung cancer,0,3.5,1593
201.tiff,canine lung cancer,0,3.55,1470
201.tiff,canine lung cancer,0,3.6,1365
201.tiff,canine lung cancer,0,3.65,1268
201.tiff,canine lung cancer,0,3.7,1181
201.tiff,canine lung cancer,0,3.75,1085
201.tiff,canine lung cancer,0,3.8,1000
201.tiff,canine lung cancer,0,3.85,929
201.tiff,canine lung cancer,0,3.9,856
201.tiff,canine lung cancer,0,3.95,803
201.tiff,canine lung cancer,0,4.0,752
201.tiff,canine lung cancer,0,4.05,687
201.tiff,canine lung cancer,0,4.1,636
201.tiff,canine lung cancer,0,4.15,588
201.tiff,canine lung cancer,0,4.2,550
201.tiff,canine lung cancer,0,4.25,512
201.tiff,canine lung cancer,0,4.3,470
201.tiff,canine lung cancer,0,4.35,432
201.tiff,canine lung cancer,0,4.4,391
201.tiff,canine lung cancer,0,4.45,365
201.tiff,canine lung cancer,0,4.5,336
201.tiff,canine lung cancer,0,4.55,304
201.tiff,canine lung cancer,0,4.6,284
201.tiff,canine lung cancer,0,4.65,255
201.tiff,canine lung cancer,0,4.7,241
201.tiff,canine lung cancer,0,4.75,220
201.tiff,canine lung cancer,0,4.8,207
201.tiff,canine lung cancer,0,4.85,189
201.tiff,canine lung cancer,0,4.9,165
201.tiff,canine lung cancer,0,4.95,156
201.tiff,canine lung cancer,0,5.0,141
201.tiff,canine lung cancer,0,5.05,131
201.tiff,canine lung cancer,0,5.1,123
201.tiff,canine lung cancer,0,5.15,113
201.tiff,canine lung cancer,0,5.2,103
201.tiff,canine lung cancer,0,5.25,94
201.tiff,canine lung cancer,0,5.3,85
201.tiff,canine lung cancer,0,5.35,81
201.tiff,canine lung cancer,0,5.4,73
201.tiff,canine lung cancer,0,5.45,71
201.tiff,canine lung cancer,0,5.5,68
201.tiff,canine lung cancer,0,5.55,59
201.tiff,canine lung cancer,0,5.6,52
201.tiff,canine lung cancer,0,5.65,47
201.tiff,canine lung cancer,0,5.7,44
201.tiff,canine lung cancer,0,5.75,41
201.tiff,canine lung cancer,0,5.8,37
201.tiff,canine lung cancer,0,5.85,33
201.tiff,canine lung cancer,0,5.9,30
201.tiff,canine lung cancer,0,5.95,28
201.tiff,canine lung cancer,0,6.0,23
201.tiff,canine lung cancer,1,0.0,15542
201.tiff,canine lung cancer,1,0.05,15497
201.tiff,canine lung cancer,1,0.1,15435
201.tiff,canine lung cancer,1,0.15,15363
201.tiff,canine lung cancer,1,0.2,15290
201.tiff,canine lung cancer,1,0.25,15209
201.tiff,canine lung cancer,1,0.3,15115
201.tiff,canine lung cancer,1,0.35,15001
201.tiff,canine lung cancer,1,0.4,14867
201.tiff,canine lung cancer,1,0.45,14744
201.tiff,canine lung cancer,1,0.5,14619
201.tiff,canine lung cancer,1,0.55,14493
201.tiff,canine lung cancer,1,0.6,14346
201.tiff,canine lung cancer,1,0.65,14197
201.tiff,canine lung cancer,1,0.7,14033
201.tiff,canine lung cancer,1,0.75,13864
201.tiff,canine lung cancer,1,0.8,13705
201.tiff,canine lung cancer,1,0.85,13543
201.tiff,canine lung cancer,1,0.9,13368
201.tiff,canine lung cancer,1,0.95,13197
201.tiff,canine lung cancer,1,1.0,12973
201.tiff,canine lung cancer,1,1.05,12761
201.tiff,canine lung cancer,1,1.1,12576
201.tiff,canine lung cancer,1,1.15,12357
201.tiff,canine lung cancer,1,1.2,12124
201.tiff,canine lung cancer,1,1.25,11883
201.tiff,canine lung cancer,1,1.3,11645
201.tiff,canine lung cancer,1,1.35,11426
201.tiff,canine lung cancer,1,1.4,11168
201.tiff,canine lung cancer,1,1.45,10938
201.tiff,canine lung cancer,1,1.5,10689
201.tiff,canine lung cancer,1,1.55,10426
201.tiff,canine lung cancer,1,1.6,10205
201.tiff,canine lung cancer,1,1.65,9910
201.tiff,canine lung cancer,1,1.7,9635
201.tiff,canine lung cancer,1,1.75,9347
201.tiff,canine lung cancer,1,1.8,9062
201.tiff,canine lung cancer,1,1.85,8805
201.tiff,canine lung cancer,1,1.9,8513
201.tiff,canine lung cancer,1,1.95,8234
201.tiff,canine lung cancer,1,2.0,7952
201.tiff,canine lung cancer,1,2.05,7665
201.tiff,canine lung cancer,1,2.1,7412
201.tiff,canine lung cancer,1,2.15,7150
201.tiff,canine lung cancer,1,2.2,6882
201.tiff,canine lung cancer,1,2.25,6627
201.tiff,canine lung cancer,1,2.3,6376
201.tiff,canine lung cancer,1,2.35,6112
201.tiff,canine lung cancer,1,2.4,5862
201.tiff,canine lung cancer,1,2.45,5583
201.tiff,canine lung cancer,1,2.5,5321
201.tiff,canine lung cancer,1,2.55,5102
201.tiff,canine lung cancer,1,2.6,4847
201.tiff,canine lung cancer,1,2.65,4613
201.tiff,canine lung cancer,1,2.7,4381
201.tiff,canine lung cancer,1,2.75,4182
201.tiff,canine lung cancer,1,2.8,3953
201.tiff,canine lung cancer,1,2.85,3745
201.tiff,canine lung cancer,1,2.9,3533
201.tiff,canine lung cancer,1,2.95,3318
201.tiff,canine lung cancer,1,3.0,3129
201.tiff,canine lung cancer,1,3.05,2945
201.tiff,canine lung cancer,1,3.1,2788
201.tiff,canine lung cancer,1,3.15,2600
201.tiff,canine lung cancer,1,3.2,2438
201.tiff,canine lung cancer,1,3.25,2281
201.tiff,canine lung cancer,1,3.3,2136
201.tiff,canine lung cancer,1,3.35,1984
201.tiff,canine lung cancer,1,3.4,1856
201.tiff,canine lung cancer,1,3.45,1725
201.tiff,canine lung cancer,1,3.5,1593
201.tiff,canine lung cancer,1,3.55,1470
201.tiff,canine lung cancer,1,3.6,1365
201.tiff,canine lung cancer,1,3.65,1268
201.tiff,canine lung cancer,1,3.7,1181
201.tiff,canine lung cancer,1,3.75,1085
201.tiff,canine lung cancer,1,3.8,1000
201.tiff,canine lung cancer,1,3.85,929
201.tiff,canine lung cancer,1,3.9,856
201.tiff,canine lung cancer,1,3.95,803
201.tiff,canine lung cancer,1,4.0,752
201.tiff,canine lung cancer,1,4.05,687
201.tiff,canine lung cancer,1,4.1,636
201.tiff,canine lung cancer,1,4.15,588
201.tiff,canine lung cancer,1,4.2,550
201.tiff,canine lung cancer,1,4.25,512
201.tiff,canine lung cancer,1,4.3,470
201.tiff,canine lung cancer,1,4.35,432
201.tiff,canine lung cancer,1,4.4,391
201.tiff,canine lung cancer,1,4.45,365
201.tiff,canine lung cancer,1,4.5,336
201.tiff,canine lung cancer,1,4.55,304
201.tiff,canine lung cancer,1,4.6,284
201.tiff,canine lung cancer,1,4.65,255
201.tiff,canine lung cancer,1,4.7,241
201.tiff,canine lung cancer,1,4.75,220
201.tiff,canine lung cancer,1,4.8,207
201.tiff,canine lung cancer,1,4.85,189
201.tiff,canine lung cancer,1,4.9,165
201.tiff,canine lung cancer,1,4.95,156
201.tiff,canine lung cancer,1,5.0,141
201.tiff,canine lung cancer,1,5.05,131
201.tiff,canine lung cancer,1,5.1,123
201.tiff,canine lung cancer,1,5.15,113
201.tiff,canine lung cancer,1,5.2,103
201.tiff,canine lung cancer,1,5.25,94
201.tiff,canine lung cancer,1,5.3,85
201.tiff,canine lung cancer,1,5.35,81
201.tiff,canine lung cancer,1,5.4,73
201.tiff,canine lung cancer,1,5.45,71
201.tiff,canine lung cancer,1,5.5,68
201.tiff,canine lung cancer,1,5.55,59
201.tiff,canine lung cancer,1,5.6,52
201.tiff,canine lung cancer,1,5.65,47
201.tiff,canine lung cancer,1,5.7,44
201.tiff,canine lung cancer,1,5.75,41
201.tiff,canine lung cancer,1,5.8,37
201.tiff,canine lung cancer,1,5.85,33
201.tiff,canine lung cancer,1,5.9,30
201.tiff,canine lung cancer,1,5.95,28
201.tiff,canine lung cancer,1,6.0,23
201.tiff,canine lung cancer,2,0.0,14447
201.tiff,canine lung cancer,2,0.05,14400
201.tiff,canine lung cancer,2,0.1,14336
201.tiff,canine lung cancer,2,0.15,14263
201.tiff,canine lung cancer,2,0.2,14178
201.tiff,canine lung cancer,2,0.25,14059
201.tiff,canine lung cancer,2,0.3,13950
201.tiff,canine lung cancer,2,0.35,13845
201.tiff,canine lung cancer,2,0.4,13741
201.tiff,canine lung cancer,2,0.45,13600
201.tiff,canine lung cancer,2,0.5,13465
201.tiff,canine lung cancer,2,0.55,13347
201.tiff,canine lung cancer,2,0.6,13209
201.tiff,canine lung cancer,2,0.65,13068
201.tiff,canine lung cancer,2,0.7,12923
201.tiff,canine lung cancer,2,0.75,12754
201.tiff,canine lung cancer,2,0.8,12577
201.tiff,canine lung cancer,2,0.85,12411
201.tiff,canine lung cancer,2,0.9,12224
201.tiff,canine lung cancer,2,0.95,12048
201.tiff,canine lung cancer,2,1.0,11855
201.tiff,canine lung cancer,2,1.05,11659
201.tiff,canine lung cancer,2,1.1,11440
201.tiff,canine lung cancer,2,1.15,11220
201.tiff,canine lung cancer,2,1.2,11040
201.tiff,canine lung cancer,2,1.25,10815
201.tiff,canine lung cancer,2,1.3,10603
201.tiff,canine lung cancer,2,1.35,10372
201.tiff,canine lung cancer,2,1.4,10138
201.tiff,canine lung cancer,2,1.45,9878
201.tiff,canine lung cancer,2,1.5,9650
201.tiff,canine lung cancer,2,1.55,9415
201.tiff,canine lung cancer,2,1.6,9167
201.tiff,canine lung cancer,2,1.65,8914
201.tiff,canine lung cancer,2,1.7,8672
201.tiff,canine lung cancer,2,1.75,8430
201.tiff,canine lung cancer,2,1.8,8158
201.tiff,canine lung cancer,2,1.85,7909
201.tiff,canine lung cancer,2,1.9,7635
201.tiff,canine lung cancer,2,1.95,7385
201.tiff,canine lung cancer,2,2.0,7118
201.tiff,canine lung cancer,2,2.05,6862
201.tiff,canine lung cancer,2,2.1,6635
201.tiff,canine lung cancer,2,2.15,6402
201.tiff,canine lung cancer,2,2.2,6137
201.tiff,canine lung cancer,2,2.25,5892
201.tiff,canine lung cancer,2,2.3,5658
201.tiff,canine lung cancer,2,2.35,5430
201.tiff,canine lung cancer,2,2.4,5199
201.tiff,canine lung cancer,2,2.45,4967
201.tiff,canine lung cancer,2,2.5,4740
201.tiff,canine lung cancer,2,2.55,4513
201.tiff,canine lung cancer,2,2.6,4277
201.tiff,canine lung cancer,2,2.65,4080
201.tiff,canine lung cancer,2,2.7,3896
201.tiff,canine lung cancer,2,2.75,3690
201.tiff,canine lung cancer,2,2.8,3516
201.tiff,canine lung cancer,2,2.85,3315
201.tiff,canine lung cancer,2,2.9,3140
201.tiff,canine lung cancer,2,2.95,2971
201.tiff,canine lung cancer,2,3.0,2799
201.tiff,canine lung cancer,2,3.05,2640
201.tiff,canine lung cancer,2,3.1,2484
201.tiff,canine lung cancer,2,3.15,2330
201.tiff,canine lung cancer,2,3.2,2191
201.tiff,canine lung cancer,2,3.25,2062
201.tiff,canine lung cancer,2,3.3,1954
201.tiff,canine lung cancer,2,3.35,1853
201.tiff,canine lung cancer,2,3.4,1737
201.tiff,canine lung cancer,2,3.45,1620
201.tiff,canine lung cancer,2,3.5,1515
201.tiff,canine lung cancer,2,3.55,1404
201.tiff,canine lung cancer,2,3.6,1324
201.tiff,canine lung cancer,2,3.65,1238
201.tiff,canine lung cancer,2,3.7,1163
