rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name,seed_index,condition,rank_key
16,6088.0,1029.0,3.998489,0.1650671511888504,human_correct_label,14639,1,300.tiff,0,hem_mask_fill_1um,tm_score
17,641.0,3279.0,3.9686162,0.1569327414035797,human_correct_label,14494,1,300.tiff,0,hem_mask_fill_1um,tm_score
18,170.0,1722.0,3.9453323,0.17470626533031464,human_correct_label,14477,1,300.tiff,0,hem_mask_fill_1um,tm_score
19,6046.0,1135.0,3.9359226,0.1596328467130661,human_correct_label,14682,1,300.tiff,0,hem_mask_fill_1um,tm_score
20,4378.0,1824.0,3.9351037,0.16824446618556976,human_correct_label,14568,1,300.tiff,0,hem_mask_fill_1um,tm_score
21,1216.0,4492.0,3.9336712,0.1512383371591568,human_correct_label,14505,1,300.tiff,0,hem_mask_fill_1um,tm_score
22,4604.0,4016.0,3.9150224,0.15284408628940582,non_human_findings,-1,0,300.tiff,0,hem_mask_fill_1um,tm_score
23,1560.0,1568.0,3.8835113,0.15755492448806763,human_correct_label,14484,1,300.tiff,0,hem_mask_fill_1um,tm_score
24,2547.0,1559.0,3.8780086,0.15932334959506989,human_correct_label,14543,1,300.tiff,0,hem_mask_fill_1um,tm_score
25,2895.0,98.0,3.84824,0.15277904272079468,human_rejected_label,14552,2,300.tiff,0,hem_mask_fill_1um,tm_score
26,1795.0,2544.0,3.8473432,0.16141001880168915,human_correct_label,14534,1,300.tiff,0,hem_mask_fill_1um,tm_score
27,4340.0,776.0,3.8433769,0.16648538410663605,human_rejected_label,14566,2,300.tiff,0,hem_mask_fill_1um,tm_score
28,1782.0,3961.0,3.8250825,0.15866391360759735,human_correct_label,14520,1,300.tiff,0,hem_mask_fill_1um,tm_score
29,2376.0,628.0,3.823492,0.1492486447095871,human_correct_label,14548,1,300.tiff,0,hem_mask_fill_1um,tm_score
0,5202.0,3088.0,2.5547917,0.19470728933811188,human_correct_label,14609,1,300.tiff,1,default_51,chromatin_od
1,3398.0,2726.0,3.6282535,0.1858786642551422,human_correct_label,14582,1,300.tiff,1,default_51,chromatin_od
2,4214.0,1393.0,2.4112935,0.18282125890254974,human_correct_label,14561,1,300.tiff,1,default_51,chromatin_od
3,5361.0,1176.0,2.9553766,0.18114757537841797,human_correct_label,14632,1,300.tiff,1,default_51,chromatin_od
4,1477.0,4345.0,3.1913118,0.1807509809732437,human_correct_label,14503,1,300.tiff,1,default_51,chromatin_od
5,5868.0,3555.0,2.3646922,0.1807204633951187,human_correct_label,14607,1,300.tiff,1,default_51,chromatin_od
6,5402.0,1849.0,3.2280972,0.1792132407426834,human_correct_label,14623,1,300.tiff,1,default_51,chromatin_od
7,4629.0,3196.0,2.437136,0.17825214564800262,human_correct_label,14586,1,300.tiff,1,default_51,chromatin_od
8,937.0,4146.0,2.3422952,0.1768822968006134,human_correct_label,14502,1,300.tiff,1,default_51,chromatin_od
9,5407.0,4476.0,2.2911205,0.17556007206439972,non_human_findings,-1,0,300.tiff,1,default_51,chromatin_od
10,5893.0,922.0,2.404304,0.17550310492515564,human_correct_label,14637,1,300.tiff,1,default_51,chromatin_od
11,173.0,1723.0,2.4923673,0.17470628023147583,human_correct_label,14477,1,300.tiff,1,default_51,chromatin_od
12,3309.0,1074.0,2.3416746,0.1723848581314087,human_correct_label,14559,1,300.tiff,1,default_51,chromatin_od
13,3485.0,1174.0,2.4136567,0.17180293798446655,human_correct_label,14563,1,300.tiff,1,default_51,chromatin_od
14,4790.0,600.0,2.310494,0.17135342955589294,human_correct_label,14642,1,300.tiff,1,default_51,chromatin_od
15,1671.0,1590.0,2.601842,0.17085686326026917,human_correct_label,14539,1,300.tiff,1,default_51,chromatin_od
16,4382.0,1828.0,2.227523,0.1690693199634552,human_correct_label,14568,1,300.tiff,1,default_51,chromatin_od
17,4481.0,2807.0,2.59887,0.16669563949108124,human_correct_label,14580,1,300.tiff,1,default_51,chromatin_od
18,5720.0,3813.0,2.9030068,0.16554369032382965,human_correct_label,14605,1,300.tiff,1,default_51,chromatin_od
19,6108.0,4536.0,2.2508676,0.1652766317129135,human_correct_label,14598,1,300.tiff,1,default_51,chromatin_od
20,6095.0,1031.0,2.2447333,0.1650671511888504,human_correct_label,14639,1,300.tiff,1,default_51,chromatin_od
21,5457.0,1115.0,2.7691312,0.1647983193397522,human_correct_label,14633,1,300.tiff,1,default_51,chromatin_od
22,771.0,3501.0,2.5027008,0.1646527349948883,human_correct_label,14501,1,300.tiff,1,default_51,chromatin_od
23,5794.0,2066.0,2.2586558,0.16306544840335846,human_rejected_label,14694,2,300.tiff,1,default_51,chromatin_od
24,4911.0,1573.0,2.31796,0.1630316972732544,human_rejected_label,14680,2,300.tiff,1,default_51,chromatin_od
25,2669.0,2066.0,2.7775822,0.16205275058746338,human_correct_label,14526,1,300.tiff,1,default_51,chromatin_od
26,1528.0,2381.0,2.5894663,0.1619098037481308,human_correct_label,14490,1,300.tiff,1,default_51,chromatin_od
27,3478.0,1428.0,2.3962255,0.16060668230056763,human_correct_label,14560,1,300.tiff,1,default_51,chromatin_od
28,214.0,1636.0,2.2593923,0.16007578372955322,human_correct_label,14476,1,300.tiff,1,default_51,chromatin_od
29,6050.0,1139.0,2.3671012,0.1596328467130661,human_correct_label,14682,1,300.tiff,1,default_51,chromatin_od
0,3398.0,2726.0,3.6282535,0.1858786642551422,human_correct_label,14582,1,300.tiff,1,default_51,tm_score
1,5402.0,1849.0,3.2280972,0.1792132407426834,human_correct_label,14623,1,300.tiff,1,default_51,tm_score
2,1477.0,4345.0,3.1913118,0.1807509809732437,human_correct_label,14503,1,300.tiff,1,default_51,tm_score
3,5361.0,1176.0,2.9553766,0.18114757537841797,human_correct_label,14632,1,300.tiff,1,default_51,tm_score
4,5720.0,3813.0,2.9030068,0.16554369032382965,human_correct_label,14605,1,300.tiff,1,default_51,tm_score
5,2669.0,2066.0,2.7775822,0.16205275058746338,human_correct_label,14526,1,300.tiff,1,default_51,tm_score
6,5457.0,1115.0,2.7691312,0.1647983193397522,human_correct_label,14633,1,300.tiff,1,default_51,tm_score
7,4918.0,2412.0,2.743342,0.1541648507118225,human_correct_label,14618,1,300.tiff,1,default_51,tm_score
8,5597.0,1912.0,2.7347248,0.15051499009132385,human_correct_label,14622,1,300.tiff,1,default_51,tm_score
9,5975.0,887.0,2.644954,0.1554870754480362,human_correct_label,14638,1,300.tiff,1,default_51,tm_score
10,604.0,2980.0,2.6117213,0.15709161758422852,human_correct_label,14493,1,300.tiff,1,default_51,tm_score
11,1671.0,1590.0,2.601842,0.17085686326026917,human_correct_label,14539,1,300.tiff,1,default_51,tm_score
12,3034.0,3943.0,2.6017752,0.13987556099891663,non_human_findings,-1,0,300.tiff,1,default_51,tm_score
13,4481.0,2807.0,2.59887,0.16669563949108124,human_correct_label,14580,1,300.tiff,1,default_51,tm_score
14,1528.0,2381.0,2.5894663,0.1619098037481308,human_correct_label,14490,1,300.tiff,1,default_51,tm_score
15,6263.0,4826.0,2.5773947,0.14120063185691833,non_human_findings,-1,0,300.tiff,1,default_51,tm_score
16,5424.0,1371.0,2.5642602,0.15403775870800018,human_rejected_label,14681,2,300.tiff,1,default_51,tm_score
17,4298.0,4260.0,2.5607893,0.15386010706424713,human_correct_label,14593,1,300.tiff,1,default_51,tm_score
18,5202.0,3088.0,2.5547917,0.19470728933811188,human_correct_label,14609,1,300.tiff,1,default_51,tm_score
19,5422.0,4519.0,2.5376537,0.13203644752502441,human_correct_label,14599,1,300.tiff,1,default_51,tm_score
20,2950.0,1327.0,2.5181968,0.12927216291427612,human_correct_label,14544,1,300.tiff,1,default_51,tm_score
21,5052.0,2908.0,2.5114326,0.14780117571353912,human_rejected_label,14702,2,300.tiff,1,default_51,tm_score
22,771.0,3501.0,2.5027008,0.1646527349948883,human_correct_label,14501,1,300.tiff,1,default_51,tm_score
23,2703.0,4075.0,2.498359,0.15933769941329956,human_correct_label,14517,1,300.tiff,1,default_51,tm_score
24,3635.0,2341.0,2.4970205,0.1592627614736557,human_correct_label,14585,1,300.tiff,1,default_51,tm_score
25,173.0,1723.0,2.4923673,0.17470628023147583,human_correct_label,14477,1,300.tiff,1,default_51,tm_score
26,3369.0,706.0,2.4891024,0.15539272129535675,human_correct_label,14555,1,300.tiff,1,default_51,tm_score
27,2746.0,2168.0,2.4596336,0.15914203226566315,human_correct_label,14525,1,300.tiff,1,default_51,tm_score
28,2897.0,104.0,2.4589257,0.15022076666355133,human_rejected_label,14552,2,300.tiff,1,default_51,tm_score
29,1605.0,357.0,2.453534,0.14640724658966064,human_correct_label,14485,1,300.tiff,1,default_51,tm_score
0,5201.0,3088.0,2.5798497,0.19470728933811188,human_correct_label,14609,1,300.tiff,1,hem_rect_fill,chromatin_od
1,3397.0,2726.0,3.5629494,0.1858786642551422,human_correct_label,14582,1,300.tiff,1,hem_rect_fill,chromatin_od
2,4213.0,1392.0,2.5266078,0.18282127380371094,human_correct_label,14561,1,300.tiff,1,hem_rect_fill,chromatin_od
3,5362.0,1176.0,2.9793303,0.18114756047725677,human_correct_label,14632,1,300.tiff,1,hem_rect_fill,chromatin_od
4,1478.0,4345.0,2.9289777,0.18112725019454956,human_correct_label,14503,1,300.tiff,1,hem_rect_fill,chromatin_od
5,5869.0,3555.0,2.4828708,0.1807204633951187,human_correct_label,14607,1,300.tiff,1,hem_rect_fill,chromatin_od
6,5402.0,1849.0,3.1038034,0.1792132407426834,human_correct_label,14623,1,300.tiff,1,hem_rect_fill,chromatin_od
7,4629.0,3196.0,2.2238846,0.17825214564800262,human_correct_label,14586,1,300.tiff,1,hem_rect_fill,chromatin_od
8,937.0,4145.0,2.3679254,0.17690706253051758,human_correct_label,14502,1,300.tiff,1,hem_rect_fill,chromatin_od
9,5407.0,4476.0,2.096534,0.17556007206439972,non_human_findings,-1,0,300.tiff,1,hem_rect_fill,chromatin_od
10,5892.0,923.0,2.4909613,0.17550310492515564,human_correct_label,14637,1,300.tiff,1,hem_rect_fill,chromatin_od
11,5122.0,1988.0,2.2482574,0.17525477707386017,human_correct_label,14626,1,300.tiff,1,hem_rect_fill,chromatin_od
12,172.0,1723.0,2.4651701,0.17470629513263702,human_correct_label,14477,1,300.tiff,1,hem_rect_fill,chromatin_od
13,1679.0,812.0,2.1586635,0.172806516289711,human_correct_label,14545,1,300.tiff,1,hem_rect_fill,chromatin_od
14,3310.0,1074.0,2.3712902,0.17255231738090515,human_correct_label,14559,1,300.tiff,1,hem_rect_fill,chromatin_od
15,3485.0,1175.0,2.502485,0.17180292308330536,human_correct_label,14563,1,300.tiff,1,hem_rect_fill,chromatin_od
16,4790.0,600.0,2.394597,0.17135342955589294,human_correct_label,14642,1,300.tiff,1,hem_rect_fill,chromatin_od
17,1670.0,1590.0,2.196541,0.17085686326026917,human_correct_label,14539,1,300.tiff,1,hem_rect_fill,chromatin_od
18,4482.0,2807.0,2.6758385,0.16669563949108124,human_correct_label,14580,1,300.tiff,1,hem_rect_fill,chromatin_od
19,4341.0,787.0,2.2028317,0.16648539900779724,human_rejected_label,14566,2,300.tiff,1,hem_rect_fill,chromatin_od
20,5223.0,651.0,2.120671,0.16585157811641693,human_correct_label,14634,1,300.tiff,1,hem_rect_fill,chromatin_od
21,5720.0,3813.0,2.8653543,0.16554369032382965,human_correct_label,14605,1,300.tiff,1,hem_rect_fill,chromatin_od
22,6108.0,4536.0,2.3219886,0.1652766317129135,human_correct_label,14598,1,300.tiff,1,hem_rect_fill,chromatin_od
23,6094.0,1031.0,2.2867231,0.1650671511888504,human_correct_label,14639,1,300.tiff,1,hem_rect_fill,chromatin_od
24,5456.0,1115.0,2.8345823,0.16479834914207458,human_correct_label,14633,1,300.tiff,1,hem_rect_fill,chromatin_od
25,771.0,3501.0,2.4526548,0.1646527349948883,human_correct_label,14501,1,300.tiff,1,hem_rect_fill,chromatin_od
26,5794.0,2066.0,2.2627444,0.16306544840335846,human_rejected_label,14694,2,300.tiff,1,hem_rect_fill,chromatin_od
27,4909.0,1574.0,2.2294242,0.1630316972732544,human_rejected_label,14680,2,300.tiff,1,hem_rect_fill,chromatin_od
28,1106.0,1897.0,2.199841,0.16298536956310272,human_correct_label,14482,1,300.tiff,1,hem_rect_fill,chromatin_od
29,2670.0,2067.0,2.5197434,0.1623886674642563,human_correct_label,14526,1,300.tiff,1,hem_rect_fill,chromatin_od
0,3397.0,2726.0,3.5629494,0.1858786642551422,human_correct_label,14582,1,300.tiff,1,hem_rect_fill,tm_score
1,5402.0,1849.0,3.1038034,0.1792132407426834,human_correct_label,14623,1,300.tiff,1,hem_rect_fill,tm_score
2,5362.0,1176.0,2.9793303,0.18114756047725677,human_correct_label,14632,1,300.tiff,1,hem_rect_fill,tm_score
3,1478.0,4345.0,2.9289777,0.18112725019454956,human_correct_label,14503,1,300.tiff,1,hem_rect_fill,tm_score
4,5720.0,3813.0,2.8653543,0.16554369032382965,human_correct_label,14605,1,300.tiff,1,hem_rect_fill,tm_score
5,5456.0,1115.0,2.8345823,0.16479834914207458,human_correct_label,14633,1,300.tiff,1,hem_rect_fill,tm_score
6,5597.0,1912.0,2.6807117,0.15051499009132385,human_correct_label,14622,1,300.tiff,1,hem_rect_fill,tm_score
7,4482.0,2807.0,2.6758385,0.16669563949108124,human_correct_label,14580,1,300.tiff,1,hem_rect_fill,tm_score
8,4917.0,2412.0,2.6661384,0.15396547317504883,human_correct_label,14618,1,300.tiff,1,hem_rect_fill,tm_score
9,604.0,2980.0,2.6238666,0.15709161758422852,human_correct_label,14493,1,300.tiff,1,hem_rect_fill,tm_score
10,1528.0,2381.0,2.5960736,0.1619098037481308,human_correct_label,14490,1,300.tiff,1,hem_rect_fill,tm_score
11,5201.0,3088.0,2.5798497,0.19470728933811188,human_correct_label,14609,1,300.tiff,1,hem_rect_fill,tm_score
12,4213.0,1392.0,2.5266078,0.18282127380371094,human_correct_label,14561,1,300.tiff,1,hem_rect_fill,tm_score
13,2670.0,2067.0,2.5197434,0.1623886674642563,human_correct_label,14526,1,300.tiff,1,hem_rect_fill,tm_score
14,1605.0,357.0,2.5114877,0.14640724658966064,human_correct_label,14485,1,300.tiff,1,hem_rect_fill,tm_score
15,3485.0,1175.0,2.502485,0.17180292308330536,human_correct_label,14563,1,300.tiff,1,hem_rect_fill,tm_score
16,3369.0,706.0,2.4993267,0.15539272129535675,human_correct_label,14555,1,300.tiff,1,hem_rect_fill,tm_score
17,5892.0,923.0,2.4909613,0.17550310492515564,human_correct_label,14637,1,300.tiff,1,hem_rect_fill,tm_score
18,5869.0,3555.0,2.4828708,0.1807204633951187,human_correct_label,14607,1,300.tiff,1,hem_rect_fill,tm_score
19,172.0,1723.0,2.4651701,0.17470629513263702,human_correct_label,14477,1,300.tiff,1,hem_rect_fill,tm_score
20,2897.0,104.0,2.458241,0.15022076666355133,human_rejected_label,14552,2,300.tiff,1,hem_rect_fill,tm_score
21,3477.0,1428.0,2.4561377,0.16060666739940643,human_correct_label,14560,1,300.tiff,1,hem_rect_fill,tm_score
22,217.0,483.0,2.4546642,0.15625539422035217,human_correct_label,14459,1,300.tiff,1,hem_rect_fill,tm_score
23,5422.0,4520.0,2.4545445,0.13194797933101654,human_correct_label,14599,1,300.tiff,1,hem_rect_fill,tm_score
24,771.0,3501.0,2.4526548,0.1646527349948883,human_correct_label,14501,1,300.tiff,1,hem_rect_fill,tm_score
25,2950.0,1327.0,2.4518497,0.12927216291427612,human_correct_label,14544,1,300.tiff,1,hem_rect_fill,tm_score
26,182.0,661.0,2.4262493,0.15284745395183563,human_correct_label,14462,1,300.tiff,1,hem_rect_fill,tm_score
27,5974.0,887.0,2.4232624,0.15542064607143402,human_correct_label,14638,1,300.tiff,1,hem_rect_fill,tm_score
28,2948.0,4657.0,2.4210997,0.15288417041301727,human_correct_label,14514,1,300.tiff,1,hem_rect_fill,tm_score
29,5868.0,4720.0,2.4139366,0.15599483251571655,human_correct_label,14597,1,300.tiff,1,hem_rect_fill,tm_score
0,5201.0,3088.0,2.5480201,0.19470728933811188,human_correct_label,14609,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
1,3398.0,2726.0,3.617186,0.1858786642551422,human_correct_label,14582,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
2,4213.0,1393.0,2.4692233,0.18282125890254974,human_correct_label,14561,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
3,5362.0,1176.0,2.9790828,0.18114756047725677,human_correct_label,14632,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
4,1478.0,4345.0,2.9553328,0.18112725019454956,human_correct_label,14503,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
5,5869.0,3555.0,2.470967,0.1807204633951187,human_correct_label,14607,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
6,5402.0,1849.0,3.1335485,0.1792132407426834,human_correct_label,14623,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
7,4629.0,3196.0,2.1767204,0.17825214564800262,human_correct_label,14586,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
8,937.0,4145.0,2.362859,0.17690706253051758,human_correct_label,14502,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
9,5892.0,923.0,2.3962395,0.17550310492515564,human_correct_label,14637,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
10,5122.0,1988.0,2.2077131,0.17525477707386017,human_correct_label,14626,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
11,172.0,1723.0,2.4543247,0.17470629513263702,human_correct_label,14477,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
12,1679.0,812.0,2.1049478,0.172806516289711,human_correct_label,14545,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
13,3309.0,1074.0,2.3702767,0.1723848581314087,human_correct_label,14559,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
14,3484.0,1174.0,2.5305037,0.17173011600971222,human_correct_label,14563,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
15,4790.0,600.0,2.3847227,0.17135342955589294,human_correct_label,14642,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
16,1670.0,1590.0,2.2376573,0.17085686326026917,human_correct_label,14539,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
17,4482.0,2807.0,2.6239688,0.16669563949108124,human_correct_label,14580,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
18,4341.0,787.0,2.118666,0.16648539900779724,human_rejected_label,14566,2,300.tiff,1,hem_rect_fill_1um,chromatin_od
19,5224.0,651.0,2.1069214,0.16599194705486298,human_correct_label,14634,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
20,5720.0,3814.0,2.8619256,0.16554369032382965,human_correct_label,14605,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
21,6108.0,4536.0,2.2347686,0.1652766317129135,human_correct_label,14598,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
22,6095.0,1032.0,2.2162678,0.1650671660900116,human_correct_label,14639,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
23,5457.0,1115.0,2.8629723,0.1647983193397522,human_correct_label,14633,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
24,771.0,3501.0,2.424203,0.1646527349948883,human_correct_label,14501,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
25,5794.0,2066.0,2.2817357,0.16306544840335846,human_rejected_label,14694,2,300.tiff,1,hem_rect_fill_1um,chromatin_od
26,4910.0,1574.0,2.2110057,0.1630316823720932,human_rejected_label,14680,2,300.tiff,1,hem_rect_fill_1um,chromatin_od
27,1106.0,1898.0,2.128347,0.16301213204860687,human_correct_label,14482,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
28,2669.0,2066.0,2.5393605,0.16205275058746338,human_correct_label,14526,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
29,1528.0,2381.0,2.6073182,0.1619098037481308,human_correct_label,14490,1,300.tiff,1,hem_rect_fill_1um,chromatin_od
0,3398.0,2726.0,3.617186,0.1858786642551422,human_correct_label,14582,1,300.tiff,1,hem_rect_fill_1um,tm_score
1,5402.0,1849.0,3.1335485,0.1792132407426834,human_correct_label,14623,1,300.tiff,1,hem_rect_fill_1um,tm_score
2,5362.0,1176.0,2.9790828,0.18114756047725677,human_correct_label,14632,1,300.tiff,1,hem_rect_fill_1um,tm_score
3,1478.0,4345.0,2.9553328,0.18112725019454956,human_correct_label,14503,1,300.tiff,1,hem_rect_fill_1um,tm_score
4,5457.0,1115.0,2.8629723,0.1647983193397522,human_correct_label,14633,1,300.tiff,1,hem_rect_fill_1um,tm_score
5,5720.0,3814.0,2.8619256,0.16554369032382965,human_correct_label,14605,1,300.tiff,1,hem_rect_fill_1um,tm_score
6,4917.0,2412.0,2.7151694,0.15396547317504883,human_correct_label,14618,1,300.tiff,1,hem_rect_fill_1um,tm_score
7,5597.0,1912.0,2.6921122,0.15051499009132385,human_correct_label,14622,1,300.tiff,1,hem_rect_fill_1um,tm_score
8,604.0,2980.0,2.666578,0.15709161758422852,human_correct_label,14493,1,300.tiff,1,hem_rect_fill_1um,tm_score
9,4482.0,2807.0,2.6239688,0.16669563949108124,human_correct_label,14580,1,300.tiff,1,hem_rect_fill_1um,tm_score
10,1528.0,2381.0,2.6073182,0.1619098037481308,human_correct_label,14490,1,300.tiff,1,hem_rect_fill_1um,tm_score
11,5201.0,3088.0,2.5480201,0.19470728933811188,human_correct_label,14609,1,300.tiff,1,hem_rect_fill_1um,tm_score
12,2669.0,2066.0,2.5393605,0.16205275058746338,human_correct_label,14526,1,300.tiff,1,hem_rect_fill_1um,tm_score
13,3484.0,1174.0,2.5305037,0.17173011600971222,human_correct_label,14563,1,300.tiff,1,hem_rect_fill_1um,tm_score
14,3369.0,706.0,2.4927979,0.15539272129535675,human_correct_label,14555,1,300.tiff,1,hem_rect_fill_1um,tm_score
15,1605.0,357.0,2.484298,0.14640724658966064,human_correct_label,14485,1,300.tiff,1,hem_rect_fill_1um,tm_score
16,5421.0,4519.0,2.4797575,0.13203644752502441,human_correct_label,14599,1,300.tiff,1,hem_rect_fill_1um,tm_score
