check,label,n,max_abs_diff,passed,n_seeds,n_distinct_ann,pool_size,n_distinct_streams,n_items,caps,min_distance,radius,n_direct,n_filtered,used_radius,expected_radius,mpp,n_cells,n_rois,max_abs_recall_diff,max_abs_ndet_diff
no_cap,013.tiff/tm_score@r5.9,,,True,,,,,18111.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.9,,,True,,,,,18111.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.9,,,True,,,,,13265.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.9,,,True,,,,,13265.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.9,,,True,,,,,10373.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.9,,,True,,,,,10373.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.9,,,True,,,,,9034.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.9,,,True,,,,,9034.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.9,,,True,,,,,8288.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.9,,,True,,,,,8288.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.9,,,True,,,,,7615.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.9,,,True,,,,,7615.0,"(2000000,)",,,,,,,,,,,
min_separation,013.tiff/si4/r5.0,25324.0,,True,,,,,,,22.135943621178654,22.09251968503937,,,,,,,,,
no_cap,013.tiff/tm_score@r5.0,,,True,,,,,19940.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.0,,,True,,,,,19940.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.0,,,True,,,,,14093.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.0,,,True,,,,,14093.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.0,,,True,,,,,10881.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.0,,,True,,,,,10881.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.0,,,True,,,,,9454.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.0,,,True,,,,,9454.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.0,,,True,,,,,8634.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.0,,,True,,,,,8634.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/tm_score@r5.0,,,True,,,,,7913.0,"(2000000,)",,,,,,,,,,,
no_cap,013.tiff/chromatin_od@r5.0,,,True,,,,,7913.0,"(2000000,)",,,,,,,,,,,
distinct_seeds,094.tiff,,,True,5.0,5.0,,5.0,,,,,,,,,,,,,
no_cap,094.tiff/si0/deep_pool,,,True,,,,,37507.0,"(2000000,)",,,,,,,,,,,
min_separation,094.tiff/si0/r7.5,17054.0,,True,,,,,,,32.64965543462902,32.63031496062992,,,,,,,,,
shortcut,094.tiff/si0/r7.5/z1.0,,,True,,,,,,,,,13871.0,13871.0,,,,,,,
shortcut,094.tiff/si0/r7.5/z3.0,,,True,,,,,,,,,5859.0,5859.0,,,,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,15399.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,15399.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,13871.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,13871.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,12313.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,12313.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,10307.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,10307.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,8048.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,8048.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,5859.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,5859.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
min_separation,094.tiff/si0/r5.9,24682.0,,True,,,,,,,25.709920264364882,25.669181102362206,,,,,,,,,
shortcut,094.tiff/si0/r5.9/z1.0,,,True,,,,,,,,,18800.0,18800.0,,,,,,,
shortcut,094.tiff/si0/r5.9/z3.0,,,True,,,,,,,,,6804.0,6804.0,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,21664.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,21664.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,18800.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,18800.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,15896.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,15896.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,12740.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,12740.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,9590.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,9590.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,6804.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,6804.0,"(2000000,)",,,,,,,,,,,
min_separation,094.tiff/si0/r5.0,28983.0,,True,,,,,,,21.840329667841555,21.753543307086613,,,,,,,,,
shortcut,094.tiff/si0/r5.0/z1.0,,,True,,,,,,,,,21143.0,21143.0,,,,,,,
shortcut,094.tiff/si0/r5.0/z3.0,,,True,,,,,,,,,7135.0,7135.0,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,24869.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,24869.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,21143.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,21143.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,17456.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,17456.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,13708.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,13708.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,10132.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,10132.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,7135.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,7135.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/si1/deep_pool,,,True,,,,,38064.0,"(2000000,)",,,,,,,,,,,
min_separation,094.tiff/si1/r7.5,17513.0,,True,,,,,,,32.64965543462902,32.63031496062992,,,,,,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,15602.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,15602.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,13984.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,13984.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,12363.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,12363.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,10317.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,10317.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,7994.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,7994.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,5810.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,5810.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
min_separation,094.tiff/si1/r5.9,23747.0,,True,,,,,,,25.709920264364882,25.669181102362206,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,20281.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,20281.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,17548.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,17548.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,14902.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,14902.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,11992.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,11992.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,9040.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,9040.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,6476.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,6476.0,"(2000000,)",,,,,,,,,,,
min_separation,094.tiff/si1/r5.0,26575.0,,True,,,,,,,21.840329667841555,21.753543307086613,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,22182.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,22182.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,18900.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,18900.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,15770.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,15770.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,12511.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,12511.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,9330.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,9330.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,6651.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,6651.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/si2/deep_pool,,,True,,,,,41883.0,"(2000000,)",,,,,,,,,,,
min_separation,094.tiff/si2/r7.5,17202.0,,True,,,,,,,32.64965543462902,32.63031496062992,,,,,,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,14727.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,14727.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,13187.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,13187.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,11660.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,11660.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,9757.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,9757.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,7513.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,7513.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,5338.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,5338.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
min_separation,094.tiff/si2/r5.9,22112.0,,True,,,,,,,25.709920264364882,25.669181102362206,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,17946.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,17946.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,15639.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,15639.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,13371.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,13371.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,10783.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,10783.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,8047.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,8047.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,5609.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,5609.0,"(2000000,)",,,,,,,,,,,
min_separation,094.tiff/si2/r5.0,25537.0,,True,,,,,,,21.840329667841555,21.753543307086613,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,20213.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,20213.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,17292.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,17292.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,14469.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,14469.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,11440.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,11440.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,8403.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,8403.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,5818.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,5818.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/si3/deep_pool,,,True,,,,,32195.0,"(2000000,)",,,,,,,,,,,
min_separation,094.tiff/si3/r7.5,16969.0,,True,,,,,,,32.64965543462902,32.63031496062992,,,,,,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,14357.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,14357.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,12918.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,12918.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,11440.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,11440.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,9330.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,9330.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,7028.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,7028.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,4893.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,4893.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/chromatin_od@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
min_separation,094.tiff/si3/r5.9,20437.0,,True,,,,,,,25.709920264364882,25.669181102362206,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,16601.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,16601.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,14644.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,14644.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,12645.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,12645.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,10062.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,10062.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,7423.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,7423.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.9,,,True,,,,,5110.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.9,,,True,,,,,5110.0,"(2000000,)",,,,,,,,,,,
min_separation,094.tiff/si3/r5.0,22638.0,,True,,,,,,,21.840329667841555,21.753543307086613,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,17984.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,17984.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,15678.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,15678.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,13327.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,13327.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,10423.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,10423.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,7621.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,7621.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/tm_score@r5.0,,,True,,,,,5211.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/chromatin_od@r5.0,,,True,,,,,5211.0,"(2000000,)",,,,,,,,,,,
no_cap,094.tiff/si4/deep_pool,,,True,,,,,38124.0,"(2000000,)",,,,,,,,,,,
min_separation,094.tiff/si4/r7.5,17488.0,,True,,,,,,,32.64965543462902,32.63031496062992,,,,,,,,,
no_cap,094.tiff/tm_score@r7.5,,,True,,,,,15269.0,"(2000000,)",,,,,,,,,,,
nms_radius,094.tiff/tm_score@r7.5,,,True,,,,,,,,,,,32.63031496062992,32.63031496062992,0.22984761284250915,,,,
no_cap,094.tiff/chromatin_od@r7.5,,,True,,,,,15269.0,"(2000000,)",,,,,,,,,,,
