file_name,tumor_type,seed_index,tp_rank_from_bottom,z,score,matched_ann_id
301.tiff,canine cutaneous mast cell tumor,1,91,4.69314432144165,1.7712949514389038,14750
301.tiff,canine cutaneous mast cell tumor,1,92,4.7103400230407715,1.7778476476669312,14996
301.tiff,canine cutaneous mast cell tumor,1,93,4.7304534912109375,1.785512089729309,14827
301.tiff,canine cutaneous mast cell tumor,1,94,4.777778625488281,1.8035457134246826,14970
301.tiff,canine cutaneous mast cell tumor,1,95,4.79155969619751,1.8087971210479736,14889
301.tiff,canine cutaneous mast cell tumor,1,96,4.806525230407715,1.8144997358322144,14826
301.tiff,canine cutaneous mast cell tumor,1,97,4.807654857635498,1.8149303197860718,14865
301.tiff,canine cutaneous mast cell tumor,1,98,4.8115997314453125,1.8164334297180176,14781
301.tiff,canine cutaneous mast cell tumor,1,99,4.8147759437561035,1.8176438808441162,14928
301.tiff,canine cutaneous mast cell tumor,1,100,4.831912517547607,1.8241738080978394,14798
301.tiff,canine cutaneous mast cell tumor,1,101,4.832858562469482,1.8245344161987305,14811
301.tiff,canine cutaneous mast cell tumor,1,102,4.84397554397583,1.8287705183029175,14747
301.tiff,canine cutaneous mast cell tumor,1,103,4.8835015296936035,1.84383225440979,14856
301.tiff,canine cutaneous mast cell tumor,1,104,4.883866310119629,1.8439712524414062,14767
301.tiff,canine cutaneous mast cell tumor,1,105,4.906670570373535,1.8526610136032104,14908
301.tiff,canine cutaneous mast cell tumor,1,106,4.907413959503174,1.8529443740844727,14769
301.tiff,canine cutaneous mast cell tumor,1,107,4.910336017608643,1.8540579080581665,14817
301.tiff,canine cutaneous mast cell tumor,1,108,4.9104437828063965,1.854098916053772,14879
301.tiff,canine cutaneous mast cell tumor,1,109,4.91472864151001,1.855731725692749,14759
301.tiff,canine cutaneous mast cell tumor,1,110,4.916228771209717,1.856303334236145,14737
301.tiff,canine cutaneous mast cell tumor,1,111,4.924899578094482,1.8596073389053345,14912
301.tiff,canine cutaneous mast cell tumor,1,112,4.946713447570801,1.867919683456421,14961
301.tiff,canine cutaneous mast cell tumor,1,113,4.95269250869751,1.870198130607605,14947
301.tiff,canine cutaneous mast cell tumor,1,114,4.959527969360352,1.8728028535842896,15018
301.tiff,canine cutaneous mast cell tumor,1,115,4.965878009796143,1.8752226829528809,14932
301.tiff,canine cutaneous mast cell tumor,1,116,4.992684841156006,1.8854376077651978,14770
301.tiff,canine cutaneous mast cell tumor,1,117,5.014205455780029,1.8936381340026855,14874
301.tiff,canine cutaneous mast cell tumor,1,118,5.024731636047363,1.8976492881774902,14905
301.tiff,canine cutaneous mast cell tumor,1,119,5.037697792053223,1.9025901556015015,14891
301.tiff,canine cutaneous mast cell tumor,1,120,5.050975322723389,1.9076496362686157,14814
301.tiff,canine cutaneous mast cell tumor,1,121,5.054210662841797,1.90888249874115,14867
301.tiff,canine cutaneous mast cell tumor,1,122,5.055081367492676,1.9092143774032593,14771
301.tiff,canine cutaneous mast cell tumor,1,123,5.056007385253906,1.90956711769104,14907
301.tiff,canine cutaneous mast cell tumor,1,124,5.0841064453125,1.9202744960784912,14849
301.tiff,canine cutaneous mast cell tumor,1,125,5.084314346313477,1.9203537702560425,14808
301.tiff,canine cutaneous mast cell tumor,1,126,5.086809158325195,1.92130446434021,15011
301.tiff,canine cutaneous mast cell tumor,1,127,5.102424621582031,1.9272549152374268,15051
301.tiff,canine cutaneous mast cell tumor,1,128,5.113827705383301,1.9316002130508423,14972
301.tiff,canine cutaneous mast cell tumor,1,129,5.125419616699219,1.936017394065857,14757
301.tiff,canine cutaneous mast cell tumor,1,130,5.129390239715576,1.9375303983688354,15034
301.tiff,canine cutaneous mast cell tumor,1,131,5.140316009521484,1.941693663597107,14985
301.tiff,canine cutaneous mast cell tumor,1,132,5.148741245269775,1.9449042081832886,14875
301.tiff,canine cutaneous mast cell tumor,1,133,5.1830973625183105,1.957995891571045,14864
301.tiff,canine cutaneous mast cell tumor,1,134,5.186023712158203,1.959110975265503,14979
301.tiff,canine cutaneous mast cell tumor,1,135,5.190879821777344,1.9609614610671997,14736
301.tiff,canine cutaneous mast cell tumor,1,136,5.220992088317871,1.9724360704421997,14796
301.tiff,canine cutaneous mast cell tumor,1,137,5.22461462020874,1.9738163948059082,14805
301.tiff,canine cutaneous mast cell tumor,1,138,5.234127044677734,1.9774411916732788,14833
301.tiff,canine cutaneous mast cell tumor,1,139,5.245748996734619,1.9818699359893799,14742
301.tiff,canine cutaneous mast cell tumor,1,140,5.254917621612549,1.9853636026382446,14743
301.tiff,canine cutaneous mast cell tumor,1,141,5.257766246795654,1.9864492416381836,14806
301.tiff,canine cutaneous mast cell tumor,1,142,5.299392223358154,2.0023112297058105,14924
301.tiff,canine cutaneous mast cell tumor,1,143,5.332159996032715,2.0147976875305176,14834
301.tiff,canine cutaneous mast cell tumor,1,144,5.338842868804932,2.0173442363739014,14847
301.tiff,canine cutaneous mast cell tumor,1,145,5.342927932739258,2.0189008712768555,14976
301.tiff,canine cutaneous mast cell tumor,1,146,5.392275333404541,2.037705183029175,14810
301.tiff,canine cutaneous mast cell tumor,1,147,5.4088969230651855,2.044039011001587,14973
301.tiff,canine cutaneous mast cell tumor,1,148,5.426360130310059,2.0506935119628906,14963
301.tiff,canine cutaneous mast cell tumor,1,149,5.428991794586182,2.051696300506592,14890
301.tiff,canine cutaneous mast cell tumor,1,150,5.441391468048096,2.0564212799072266,14762
301.tiff,canine cutaneous mast cell tumor,1,151,5.477180004119873,2.070058822631836,14876
301.tiff,canine cutaneous mast cell tumor,1,152,5.498805522918701,2.0782995223999023,14936
301.tiff,canine cutaneous mast cell tumor,1,153,5.503662109375,2.0801501274108887,14840
301.tiff,canine cutaneous mast cell tumor,1,154,5.5082316398620605,2.0818912982940674,14850
301.tiff,canine cutaneous mast cell tumor,1,155,5.509924411773682,2.082536458969116,14881
301.tiff,canine cutaneous mast cell tumor,1,156,5.512500286102295,2.0835180282592773,14945
301.tiff,canine cutaneous mast cell tumor,1,157,5.518340110778809,2.0857431888580322,14819
301.tiff,canine cutaneous mast cell tumor,1,158,5.5469255447387695,2.0966360569000244,14800
301.tiff,canine cutaneous mast cell tumor,1,159,5.610922336578369,2.1210224628448486,14914
301.tiff,canine cutaneous mast cell tumor,1,160,5.619236946105957,2.1241908073425293,14795
301.tiff,canine cutaneous mast cell tumor,1,161,5.6353678703308105,2.130337715148926,14784
301.tiff,canine cutaneous mast cell tumor,1,162,5.6720147132873535,2.1443023681640625,14789
301.tiff,canine cutaneous mast cell tumor,1,163,5.701110363006592,2.1553895473480225,14858
301.tiff,canine cutaneous mast cell tumor,1,164,5.754617691040039,2.175778865814209,15000
301.tiff,canine cutaneous mast cell tumor,1,165,5.774029731750488,2.183176040649414,14779
301.tiff,canine cutaneous mast cell tumor,1,166,5.7966532707214355,2.1917970180511475,14785
301.tiff,canine cutaneous mast cell tumor,1,167,5.808346271514893,2.1962525844573975,14982
301.tiff,canine cutaneous mast cell tumor,1,168,5.835272789001465,2.2065131664276123,14825
301.tiff,canine cutaneous mast cell tumor,1,169,5.838639736175537,2.207796335220337,14923
301.tiff,canine cutaneous mast cell tumor,1,170,5.862399101257324,2.2168500423431396,14869
301.tiff,canine cutaneous mast cell tumor,1,171,5.868594169616699,2.219210624694824,14816
301.tiff,canine cutaneous mast cell tumor,1,172,5.886965274810791,2.2262110710144043,14917
301.tiff,canine cutaneous mast cell tumor,1,173,5.892099380493164,2.2281675338745117,14772
301.tiff,canine cutaneous mast cell tumor,1,174,5.896855354309082,2.2299797534942627,15008
301.tiff,canine cutaneous mast cell tumor,1,175,5.910822868347168,2.235302209854126,14809
301.tiff,canine cutaneous mast cell tumor,1,176,5.920769691467285,2.2390925884246826,14787
301.tiff,canine cutaneous mast cell tumor,1,177,5.928361415863037,2.241985559463501,14752
301.tiff,canine cutaneous mast cell tumor,1,178,5.938272953033447,2.245762348175049,14866
301.tiff,canine cutaneous mast cell tumor,1,179,5.967363357543945,2.256847620010376,14950
301.tiff,canine cutaneous mast cell tumor,1,180,5.97294282913208,2.2589735984802246,14836
301.tiff,canine cutaneous mast cell tumor,1,181,6.036732196807861,2.283281087875366,14831
301.tiff,canine cutaneous mast cell tumor,1,182,6.07909631729126,2.299424409866333,15001
301.tiff,canine cutaneous mast cell tumor,1,183,6.156033515930176,2.328742027282715,15025
301.tiff,canine cutaneous mast cell tumor,1,184,6.166664123535156,2.3327927589416504,14844
301.tiff,canine cutaneous mast cell tumor,1,185,6.2023444175720215,2.346389055252075,14726
301.tiff,canine cutaneous mast cell tumor,1,186,6.206478118896484,2.347964286804199,14751
301.tiff,canine cutaneous mast cell tumor,1,187,6.211359024047852,2.3498241901397705,15007
301.tiff,canine cutaneous mast cell tumor,1,188,6.219252586364746,2.352832078933716,14790
301.tiff,canine cutaneous mast cell tumor,1,189,6.257142066955566,2.3672702312469482,14823
301.tiff,canine cutaneous mast cell tumor,1,190,6.372391223907471,2.411186933517456,14933
301.tiff,canine cutaneous mast cell tumor,1,191,6.396526336669922,2.420383930206299,14773
301.tiff,canine cutaneous mast cell tumor,1,192,6.415920734405518,2.42777419090271,14955
301.tiff,canine cutaneous mast cell tumor,1,193,6.5029096603393555,2.4609222412109375,14960
301.tiff,canine cutaneous mast cell tumor,1,194,6.51202917098999,2.4643971920013428,14807
301.tiff,canine cutaneous mast cell tumor,1,195,6.517417907714844,2.4664506912231445,14934
301.tiff,canine cutaneous mast cell tumor,1,196,6.5716118812561035,2.4871017932891846,14904
301.tiff,canine cutaneous mast cell tumor,1,197,6.734184741973877,2.549051523208618,14898
301.tiff,canine cutaneous mast cell tumor,1,198,6.792275428771973,2.5711874961853027,14913
301.tiff,canine cutaneous mast cell tumor,1,199,6.840125560760498,2.589421272277832,14841
301.tiff,canine cutaneous mast cell tumor,1,200,6.8582634925842285,2.5963327884674072,14957
301.tiff,canine cutaneous mast cell tumor,1,201,6.894311428070068,2.6100692749023438,14999
301.tiff,canine cutaneous mast cell tumor,1,202,6.927491664886475,2.6227128505706787,14732
301.tiff,canine cutaneous mast cell tumor,1,203,6.93622350692749,2.62604022026062,14937
301.tiff,canine cutaneous mast cell tumor,1,204,6.956360816955566,2.633713722229004,14995
301.tiff,canine cutaneous mast cell tumor,1,205,7.030111312866211,2.6618170738220215,14980
301.tiff,canine cutaneous mast cell tumor,1,206,7.092139720916748,2.685453414916992,14852
301.tiff,canine cutaneous mast cell tumor,1,207,7.176780700683594,2.7177066802978516,14835
301.tiff,canine cutaneous mast cell tumor,1,208,7.236464500427246,2.7404496669769287,15002
301.tiff,canine cutaneous mast cell tumor,1,209,7.349431037902832,2.783496618270874,14813
301.tiff,canine cutaneous mast cell tumor,1,210,7.384011268615723,2.7966737747192383,14730
301.tiff,canine cutaneous mast cell tumor,1,211,7.659186840057373,2.90153169631958,14911
301.tiff,canine cutaneous mast cell tumor,1,212,7.666806221008301,2.904435157775879,15014
301.tiff,canine cutaneous mast cell tumor,1,213,7.967701435089111,3.0190939903259277,14989
301.tiff,canine cutaneous mast cell tumor,1,214,7.987346172332764,3.0265798568725586,14910
301.tiff,canine cutaneous mast cell tumor,1,215,8.507400512695312,3.2247512340545654,14975
301.tiff,canine cutaneous mast cell tumor,1,216,9.341879844665527,3.542736768722534,14839
301.tiff,canine cutaneous mast cell tumor,2,0,3.4031238555908203,0.08602280169725418,14768
301.tiff,canine cutaneous mast cell tumor,2,1,3.6872119903564453,0.09336671233177185,14969
301.tiff,canine cutaneous mast cell tumor,2,2,3.8101158142089844,0.09654387831687927,14765
301.tiff,canine cutaneous mast cell tumor,2,3,3.857316255569458,0.0977640450000763,14940
301.tiff,canine cutaneous mast cell tumor,2,4,4.119007587432861,0.1045289859175682,14853
301.tiff,canine cutaneous mast cell tumor,2,5,4.2443647384643555,0.10776956379413605,14908
301.tiff,canine cutaneous mast cell tumor,2,6,4.250032901763916,0.10791608691215515,14744
301.tiff,canine cutaneous mast cell tumor,2,7,4.418613910675049,0.11227404326200485,15026
301.tiff,canine cutaneous mast cell tumor,2,8,4.502327919006348,0.11443811655044556,14798
301.tiff,canine cutaneous mast cell tumor,2,9,4.73787260055542,0.12052714079618454,14735
301.tiff,canine cutaneous mast cell tumor,2,10,4.871725082397461,0.1239873394370079,14748
301.tiff,canine cutaneous mast cell tumor,2,11,4.918023109436035,0.12518417835235596,14843
301.tiff,canine cutaneous mast cell tumor,2,12,5.064693450927734,0.12897571921348572,14727
301.tiff,canine cutaneous mast cell tumor,2,13,5.17111349105835,0.13172677159309387,15016
301.tiff,canine cutaneous mast cell tumor,2,14,5.22491979598999,0.1331177055835724,14863
301.tiff,canine cutaneous mast cell tumor,2,15,5.300765514373779,0.13507837057113647,14787
301.tiff,canine cutaneous mast cell tumor,2,16,5.321885585784912,0.13562434911727905,15012
301.tiff,canine cutaneous mast cell tumor,2,17,5.326942443847656,0.13575507700443268,14884
301.tiff,canine cutaneous mast cell tumor,2,18,5.344032287597656,0.13619685173034668,15004
301.tiff,canine cutaneous mast cell tumor,2,19,5.417372226715088,0.1380927562713623,14942
301.tiff,canine cutaneous mast cell tumor,2,20,5.454095363616943,0.13904207944869995,14782
301.tiff,canine cutaneous mast cell tumor,2,21,5.457945346832275,0.13914160430431366,14811
301.tiff,canine cutaneous mast cell tumor,2,22,5.571979999542236,0.14208948612213135,14754
301.tiff,canine cutaneous mast cell tumor,2,23,5.579549312591553,0.14228516817092896,14916
301.tiff,canine cutaneous mast cell tumor,2,24,5.6107001304626465,0.14309044182300568,14930
301.tiff,canine cutaneous mast cell tumor,2,25,5.632752895355225,0.1436605155467987,15013
301.tiff,canine cutaneous mast cell tumor,2,26,5.641505241394043,0.1438867747783661,14998
301.tiff,canine cutaneous mast cell tumor,2,27,5.6446075439453125,0.14396697282791138,14827
301.tiff,canine cutaneous mast cell tumor,2,28,5.69492769241333,0.1452677845954895,14915
301.tiff,canine cutaneous mast cell tumor,2,29,5.700009822845459,0.14539916813373566,14803
301.tiff,canine cutaneous mast cell tumor,2,30,5.7001752853393555,0.1454034447669983,14763
301.tiff,canine cutaneous mast cell tumor,2,31,5.774383544921875,0.14732179045677185,14906
301.tiff,canine cutaneous mast cell tumor,2,32,5.776638507843018,0.14738008379936218,14741
301.tiff,canine cutaneous mast cell tumor,2,33,5.8065643310546875,0.14815369248390198,14817
301.tiff,canine cutaneous mast cell tumor,2,34,5.825599193572998,0.14864575862884521,15010
301.tiff,canine cutaneous mast cell tumor,2,35,5.8893351554870605,0.15029338002204895,14847
301.tiff,canine cutaneous mast cell tumor,2,36,6.005255222320557,0.1532900035381317,14856
301.tiff,canine cutaneous mast cell tumor,2,37,6.051512718200684,0.1544858068227768,15027
301.tiff,canine cutaneous mast cell tumor,2,38,6.058150291442871,0.15465739369392395,14868
301.tiff,canine cutaneous mast cell tumor,2,39,6.071857929229736,0.15501174330711365,14797
301.tiff,canine cutaneous mast cell tumor,2,40,6.072558879852295,0.15502986311912537,14859
301.tiff,canine cutaneous mast cell tumor,2,41,6.081273555755615,0.15525513887405396,15003
301.tiff,canine cutaneous mast cell tumor,2,42,6.137937545776367,0.15671995282173157,14749
301.tiff,canine cutaneous mast cell tumor,2,43,6.251467704772949,0.15965479612350464,14964
301.tiff,canine cutaneous mast cell tumor,2,44,6.259468078613281,0.15986162424087524,15032
301.tiff,canine cutaneous mast cell tumor,2,45,6.323634624481201,0.16152037680149078,14837
301.tiff,canine cutaneous mast cell tumor,2,46,6.383582592010498,0.16307008266448975,14779
301.tiff,canine cutaneous mast cell tumor,2,47,6.391119956970215,0.1632649302482605,14962
301.tiff,canine cutaneous mast cell tumor,2,48,6.4331769943237305,0.16435213387012482,14983
301.tiff,canine cutaneous mast cell tumor,2,49,6.438891887664795,0.16449986398220062,14788
301.tiff,canine cutaneous mast cell tumor,2,50,6.447170257568359,0.16471387445926666,14771
301.tiff,canine cutaneous mast cell tumor,2,51,6.511262893676758,0.1663707196712494,14825
301.tiff,canine cutaneous mast cell tumor,2,52,6.520711898803711,0.16661497950553894,15022
301.tiff,canine cutaneous mast cell tumor,2,53,6.60145902633667,0.1687023639678955,14921
301.tiff,canine cutaneous mast cell tumor,2,54,6.604896545410156,0.16879121959209442,14800
301.tiff,canine cutaneous mast cell tumor,2,55,6.630987167358398,0.16946569085121155,14764
301.tiff,canine cutaneous mast cell tumor,2,56,6.635110855102539,0.16957229375839233,14761
301.tiff,canine cutaneous mast cell tumor,2,57,6.642406940460205,0.16976089775562286,14757
301.tiff,canine cutaneous mast cell tumor,2,58,6.652470588684082,0.17002105712890625,14970
301.tiff,canine cutaneous mast cell tumor,2,59,6.691983222961426,0.17104248702526093,14882
301.tiff,canine cutaneous mast cell tumor,2,60,6.718735218048096,0.1717340499162674,14948
301.tiff,canine cutaneous mast cell tumor,2,61,6.725485801696777,0.17190855741500854,14770
301.tiff,canine cutaneous mast cell tumor,2,62,6.743256568908691,0.17236794531345367,14996
